cg,collectivite,fk_territoire,indicateur,valeur,territoire_id
01.151.05.01.3,dont le centre urbain de Bab Taza,chefchaouen,indice_sortie (%),13.5,198
01.151.05.01.3,dont le centre urbain de Bab Taza,chefchaouen,sorties,724.0,198
01.151.05.07,Commune de Bni Salah,chefchaouen,population_sedentaire_5ans_plus,9376.0,149
01.151.05.07,Commune de Bni Salah,chefchaouen,natifs_residents_non_migrants,9196.0,149
01.151.05.07,Commune de Bni Salah,chefchaouen,residents_recents_5ans,9857.0,149
01.151.05.07,Commune de Bni Salah,chefchaouen,entrees,179.0,149
01.151.05.07,Commune de Bni Salah,chefchaouen,indice_entrees (%),1.9,149
01.151.05.07,Commune de Bni Salah,chefchaouen,indice_sortie (%),6.7,149
01.151.05.07,Commune de Bni Salah,chefchaouen,sorties,661.0,149
01.151.05.03,Commune de Bni Darkoul,chefchaouen,population_sedentaire_5ans_plus,12759.0,150
01.151.05.03,Commune de Bni Darkoul,chefchaouen,natifs_residents_non_migrants,12595.0,150
01.151.05.03,Commune de Bni Darkoul,chefchaouen,residents_recents_5ans,14049.0,150
01.151.05.03,Commune de Bni Darkoul,chefchaouen,entrees,161.0,150
01.151.05.03,Commune de Bni Darkoul,chefchaouen,indice_entrees (%),1.3,150
01.151.05.03,Commune de Bni Darkoul,chefchaouen,indice_sortie (%),10.4,150
01.151.05.03,Commune de Bni Darkoul,chefchaouen,sorties,1454.0,150
01.151.05.05,Commune de Bni Faghloum,chefchaouen,population_sedentaire_5ans_plus,8500.0,151
01.151.05.05,Commune de Bni Faghloum,chefchaouen,natifs_residents_non_migrants,8386.0,151
01.151.05.05,Commune de Bni Faghloum,chefchaouen,residents_recents_5ans,9066.0,151
01.151.05.05,Commune de Bni Faghloum,chefchaouen,entrees,114.0,151
01.151.05.05,Commune de Bni Faghloum,chefchaouen,indice_entrees (%),1.3,151
01.151.05.05,Commune de Bni Faghloum,chefchaouen,indice_sortie (%),7.5,151
01.151.05.05,Commune de Bni Faghloum,chefchaouen,sorties,680.0,151
01.151.05.11,Commune de Fifi,chefchaouen,population_sedentaire_5ans_plus,6296.0,152
01.151.05.11,Commune de Fifi,chefchaouen,natifs_residents_non_migrants,6124.0,152
01.151.05.11,Commune de Fifi,chefchaouen,residents_recents_5ans,7202.0,152
01.151.05.11,Commune de Fifi,chefchaouen,entrees,170.0,152
01.151.05.11,Commune de Fifi,chefchaouen,indice_entrees (%),2.7,152
01.151.05.11,Commune de Fifi,chefchaouen,indice_sortie (%),15.0,152
01.151.05.11,Commune de Fifi,chefchaouen,sorties,1078.0,152
01.151.05.09,Commune de Derdara,chefchaouen,population_sedentaire_5ans_plus,10300.0,153
01.151.05.09,Commune de Derdara,chefchaouen,natifs_residents_non_migrants,10105.0,153
01.151.05.09,Commune de Derdara,chefchaouen,residents_recents_5ans,11653.0,153
01.151.05.09,Commune de Derdara,chefchaouen,entrees,194.0,153
01.151.05.09,Commune de Derdara,chefchaouen,indice_entrees (%),1.9,153
01.151.05.09,Commune de Derdara,chefchaouen,indice_sortie (%),13.3,153
01.151.05.09,Commune de Derdara,chefchaouen,sorties,1549.0,153
01.151.05.15,Commune de Tanaqoub,chefchaouen,population_sedentaire_5ans_plus,7376.0,154
01.151.05.15,Commune de Tanaqoub,chefchaouen,natifs_residents_non_migrants,7194.0,154
01.151.05.15,Commune de Tanaqoub,chefchaouen,residents_recents_5ans,8513.0,154
01.151.05.15,Commune de Tanaqoub,chefchaouen,entrees,182.0,154
01.151.05.15,Commune de Tanaqoub,chefchaouen,indice_entrees (%),2.5,154
01.151.05.15,Commune de Tanaqoub,chefchaouen,indice_sortie (%),15.5,154
01.151.05.15,Commune de Tanaqoub,chefchaouen,sorties,1319.0,154
01.151.05.13,Commune de Laghdir,chefchaouen,population_sedentaire_5ans_plus,5901.0,155
01.151.05.13,Commune de Laghdir,chefchaouen,natifs_residents_non_migrants,5696.0,155
01.151.05.13,Commune de Laghdir,chefchaouen,residents_recents_5ans,6179.0,155
01.151.05.13,Commune de Laghdir,chefchaouen,entrees,200.0,155
01.151.05.13,Commune de Laghdir,chefchaouen,indice_entrees (%),3.4,155
01.151.05.13,Commune de Laghdir,chefchaouen,indice_sortie (%),7.8,155
01.151.05.13,Commune de Laghdir,chefchaouen,sorties,483.0,155
01.151.11.05,Commune de Bni Selmane,chefchaouen,population_sedentaire_5ans_plus,19463.0,156
01.151.11.05,Commune de Bni Selmane,chefchaouen,natifs_residents_non_migrants,19235.0,156
01.151.11.05,Commune de Bni Selmane,chefchaouen,residents_recents_5ans,21670.0,156
01.151.11.05,Commune de Bni Selmane,chefchaouen,entrees,228.0,156
01.151.11.05,Commune de Bni Selmane,chefchaouen,indice_entrees (%),1.2,156
01.151.11.05,Commune de Bni Selmane,chefchaouen,indice_sortie (%),11.2,156
01.151.11.05,Commune de Bni Selmane,chefchaouen,sorties,2434.0,156
01.151.11.03,Commune de Bni Mansour,chefchaouen,population_sedentaire_5ans_plus,14991.0,157
01.151.11.03,Commune de Bni Mansour,chefchaouen,natifs_residents_non_migrants,14834.0,157
01.151.11.03,Commune de Bni Mansour,chefchaouen,residents_recents_5ans,17962.0,157
01.151.11.03,Commune de Bni Mansour,chefchaouen,entrees,157.0,157
01.151.11.03,Commune de Bni Mansour,chefchaouen,indice_entrees (%),1.0,157
01.151.11.03,Commune de Bni Mansour,chefchaouen,indice_sortie (%),17.4,157
01.151.11.03,Commune de Bni Mansour,chefchaouen,sorties,3127.0,157
01.151.07.01,Commune de Bni Bouzra,chefchaouen,population_sedentaire_5ans_plus,14409.0,158
01.151.07.01,Commune de Bni Bouzra,chefchaouen,natifs_residents_non_migrants,14075.0,158
01.151.07.01,Commune de Bni Bouzra,chefchaouen,residents_recents_5ans,16706.0,158
01.151.07.01,Commune de Bni Bouzra,chefchaouen,entrees,324.0,158
01.151.07.01,Commune de Bni Bouzra,chefchaouen,indice_entrees (%),2.2,158
01.151.07.01,Commune de Bni Bouzra,chefchaouen,indice_sortie (%),15.7,158
01.151.07.01,Commune de Bni Bouzra,chefchaouen,sorties,2631.0,158
01.151.07.07,Commune de Steha,chefchaouen,population_sedentaire_5ans_plus,9902.0,159
01.151.07.07,Commune de Steha,chefchaouen,natifs_residents_non_migrants,9348.0,159
01.151.07.07,Commune de Steha,chefchaouen,residents_recents_5ans,11110.0,159
01.151.07.07,Commune de Steha,chefchaouen,entrees,546.0,159
01.151.07.07,Commune de Steha,chefchaouen,indice_entrees (%),5.5,159
01.151.07.07,Commune de Steha,chefchaouen,indice_sortie (%),15.9,159
01.151.07.07,Commune de Steha,chefchaouen,sorties,1763.0,159
01.151.07.13,Commune de Tizgane,chefchaouen,population_sedentaire_5ans_plus,11122.0,160
01.151.07.13,Commune de Tizgane,chefchaouen,natifs_residents_non_migrants,10519.0,160
01.151.07.13,Commune de Tizgane,chefchaouen,residents_recents_5ans,11454.0,160
01.151.07.13,Commune de Tizgane,chefchaouen,entrees,591.0,160
01.151.07.13,Commune de Tizgane,chefchaouen,indice_entrees (%),5.3,160
01.151.07.13,Commune de Tizgane,chefchaouen,indice_sortie (%),8.2,160
01.151.07.13,Commune de Tizgane,chefchaouen,sorties,934.0,160
01.151.07.11,Commune de Tassift,chefchaouen,population_sedentaire_5ans_plus,6239.0,161
01.151.07.11,Commune de Tassift,chefchaouen,natifs_residents_non_migrants,6005.0,161
01.151.07.11,Commune de Tassift,chefchaouen,residents_recents_5ans,7275.0,161
01.151.07.11,Commune de Tassift,chefchaouen,entrees,234.0,161
01.151.07.11,Commune de Tassift,chefchaouen,indice_entrees (%),3.8,161
01.151.07.11,Commune de Tassift,chefchaouen,indice_sortie (%),17.5,161
01.151.07.11,Commune de Tassift,chefchaouen,sorties,1270.0,161
01.151.07.09,Commune de Talambote,chefchaouen,population_sedentaire_5ans_plus,7374.0,162
01.151.07.09,Commune de Talambote,chefchaouen,natifs_residents_non_migrants,7138.0,162
01.151.07.09,Commune de Talambote,chefchaouen,residents_recents_5ans,9207.0,162
01.151.07.09,Commune de Talambote,chefchaouen,entrees,233.0,162
01.151.07.09,Commune de Talambote,chefchaouen,indice_entrees (%),3.2,162
01.151.07.09,Commune de Talambote,chefchaouen,indice_sortie (%),22.5,162
01.151.07.09,Commune de Talambote,chefchaouen,sorties,2069.0,162
01.405,Province d'Ouezzane,ouezzane,population_sedentaire_5ans_plus,253019.0,9
01.405,Province d'Ouezzane,ouezzane,natifs_residents_non_migrants,246798.0,9
01.405,Province d'Ouezzane,ouezzane,residents_recents_5ans,277864.0,9
01.405,Province d'Ouezzane,ouezzane,entrees,6115.0,9
01.405,Province d'Ouezzane,ouezzane,indice_entrees (%),2.4,9
01.405,Province d'Ouezzane,ouezzane,indice_sortie (%),11.2,9
01.405,Province d'Ouezzane,ouezzane,sorties,31066.0,9
01.405.01.09,Commune d'Ouezzane,ouezzane,population_sedentaire_5ans_plus,53512.0,163
01.405.01.09,Commune d'Ouezzane,ouezzane,natifs_residents_non_migrants,49171.0,163
01.405.01.09,Commune d'Ouezzane,ouezzane,residents_recents_5ans,59751.0,163
01.405.01.09,Commune d'Ouezzane,ouezzane,entrees,4291.0,163
01.405.01.09,Commune d'Ouezzane,ouezzane,indice_entrees (%),8.0,163
01.405.01.09,Commune d'Ouezzane,ouezzane,indice_sortie (%),17.7,163
01.405.01.09,Commune d'Ouezzane,ouezzane,sorties,10580.0,163
01.405.07.07,Commune de Mzefroune,ouezzane,population_sedentaire_5ans_plus,5766.0,164
01.405.07.07,Commune de Mzefroune,ouezzane,natifs_residents_non_migrants,5523.0,164
01.405.07.07,Commune de Mzefroune,ouezzane,residents_recents_5ans,6058.0,164
01.405.07.07,Commune de Mzefroune,ouezzane,entrees,235.0,164
01.405.07.07,Commune de Mzefroune,ouezzane,indice_entrees (%),4.1,164
01.405.07.07,Commune de Mzefroune,ouezzane,indice_sortie (%),8.8,164
01.405.07.07,Commune de Mzefroune,ouezzane,sorties,535.0,164
01.405.07.05,Commune de Masmouda,ouezzane,population_sedentaire_5ans_plus,13652.0,165
01.405.07.05,Commune de Masmouda,ouezzane,natifs_residents_non_migrants,13285.0,165
01.405.07.05,Commune de Masmouda,ouezzane,residents_recents_5ans,15183.0,165
01.405.07.05,Commune de Masmouda,ouezzane,entrees,367.0,165
01.405.07.05,Commune de Masmouda,ouezzane,indice_entrees (%),2.7,165
01.405.07.05,Commune de Masmouda,ouezzane,indice_sortie (%),12.5,165
01.405.07.05,Commune de Masmouda,ouezzane,sorties,1898.0,165
01.405.07.15,Commune de Sidi Redouane,ouezzane,population_sedentaire_5ans_plus,16605.0,166
01.405.07.15,Commune de Sidi Redouane,ouezzane,natifs_residents_non_migrants,16003.0,166
01.405.07.15,Commune de Sidi Redouane,ouezzane,residents_recents_5ans,18364.0,166
01.405.07.15,Commune de Sidi Redouane,ouezzane,entrees,597.0,166
01.405.07.15,Commune de Sidi Redouane,ouezzane,indice_entrees (%),3.6,166
01.405.07.15,Commune de Sidi Redouane,ouezzane,indice_sortie (%),12.9,166
01.405.07.15,Commune de Sidi Redouane,ouezzane,sorties,2361.0,166
01.405.07.15.3,dont le centre urbain de Sidi Redouane,ouezzane,population_sedentaire_5ans_plus,3728.0,199
01.405.07.15.3,dont le centre urbain de Sidi Redouane,ouezzane,natifs_residents_non_migrants,3234.0,199
01.405.07.15.3,dont le centre urbain de Sidi Redouane,ouezzane,residents_recents_5ans,3739.0,199
01.405.07.15.3,dont le centre urbain de Sidi Redouane,ouezzane,entrees,494.0,199
01.405.07.15.3,dont le centre urbain de Sidi Redouane,ouezzane,indice_entrees (%),13.3,199
01.405.07.15.3,dont le centre urbain de Sidi Redouane,ouezzane,indice_sortie (%),13.5,199
01.405.07.15.3,dont le centre urbain de Sidi Redouane,ouezzane,sorties,505.0,199
01.405.07.01,Commune de Bni Quolla,ouezzane,population_sedentaire_5ans_plus,12638.0,167
01.405.07.01,Commune de Bni Quolla,ouezzane,natifs_residents_non_migrants,12378.0,167
01.405.07.01,Commune de Bni Quolla,ouezzane,residents_recents_5ans,16138.0,167
01.405.07.01,Commune de Bni Quolla,ouezzane,entrees,260.0,167
01.405.07.01,Commune de Bni Quolla,ouezzane,indice_entrees (%),2.1,167
01.405.07.01,Commune de Bni Quolla,ouezzane,indice_sortie (%),23.3,167
01.405.07.01,Commune de Bni Quolla,ouezzane,sorties,3761.0,167
01.405.13.17,Commune de Teroual,ouezzane,population_sedentaire_5ans_plus,10824.0,168
01.405.13.17,Commune de Teroual,ouezzane,natifs_residents_non_migrants,10512.0,168
01.405.13.17,Commune de Teroual,ouezzane,residents_recents_5ans,11895.0,168
01.405.13.17,Commune de Teroual,ouezzane,entrees,312.0,168
01.405.13.17,Commune de Teroual,ouezzane,indice_entrees (%),2.9,168
01.405.13.17,Commune de Teroual,ouezzane,indice_sortie (%),11.6,168
01.405.13.17,Commune de Teroual,ouezzane,sorties,1382.0,168
01.405.13.19,Commune de Zghira,ouezzane,population_sedentaire_5ans_plus,12467.0,169
01.405.13.19,Commune de Zghira,ouezzane,natifs_residents_non_migrants,12122.0,169
01.405.13.19,Commune de Zghira,ouezzane,residents_recents_5ans,13076.0,169
01.405.13.19,Commune de Zghira,ouezzane,entrees,344.0,169
01.405.13.19,Commune de Zghira,ouezzane,indice_entrees (%),2.8,169
01.405.13.19,Commune de Zghira,ouezzane,indice_sortie (%),7.3,169
01.405.13.19,Commune de Zghira,ouezzane,sorties,955.0,169
01.405.13.09,Commune d'Ouannana,ouezzane,population_sedentaire_5ans_plus,11135.0,170
01.405.13.09,Commune d'Ouannana,ouezzane,natifs_residents_non_migrants,10914.0,170
01.405.13.09,Commune d'Ouannana,ouezzane,residents_recents_5ans,11867.0,170
01.405.13.09,Commune d'Ouannana,ouezzane,entrees,216.0,170
01.405.13.09,Commune d'Ouannana,ouezzane,indice_entrees (%),1.9,170
01.405.13.09,Commune d'Ouannana,ouezzane,indice_sortie (%),8.0,170
01.405.13.09,Commune d'Ouannana,ouezzane,sorties,952.0,170
01.405.13.03,Commune de Lamjaara,ouezzane,population_sedentaire_5ans_plus,15667.0,171
01.405.13.03,Commune de Lamjaara,ouezzane,natifs_residents_non_migrants,14774.0,171
01.405.13.03,Commune de Lamjaara,ouezzane,residents_recents_5ans,16124.0,171
01.405.13.03,Commune de Lamjaara,ouezzane,entrees,892.0,171
01.405.13.03,Commune de Lamjaara,ouezzane,indice_entrees (%),5.7,171
01.405.13.03,Commune de Lamjaara,ouezzane,indice_sortie (%),8.4,171
01.405.13.03,Commune de Lamjaara,ouezzane,sorties,1350.0,171
01.405.13.03.3,dont le centre urbain d'Ain Dorij,ouezzane,population_sedentaire_5ans_plus,4334.0,200
01.405.13.03.3,dont le centre urbain d'Ain Dorij,ouezzane,natifs_residents_non_migrants,3632.0,200
01.405.13.03.3,dont le centre urbain d'Ain Dorij,ouezzane,residents_recents_5ans,4000.0,200
01.405.13.03.3,dont le centre urbain d'Ain Dorij,ouezzane,entrees,701.0,200
01.405.13.03.3,dont le centre urbain d'Ain Dorij,ouezzane,indice_entrees (%),16.2,200
01.405.13.03.3,dont le centre urbain d'Ain Dorij,ouezzane,indice_sortie (%),9.2,200
01.405.13.03.3,dont le centre urbain d'Ain Dorij,ouezzane,sorties,368.0,200
01.405.13.11,Commune de Sidi Ahmed Cherif,ouezzane,population_sedentaire_5ans_plus,7342.0,172
01.405.13.11,Commune de Sidi Ahmed Cherif,ouezzane,natifs_residents_non_migrants,7148.0,172
01.405.13.11,Commune de Sidi Ahmed Cherif,ouezzane,residents_recents_5ans,7772.0,172
01.405.13.11,Commune de Sidi Ahmed Cherif,ouezzane,entrees,194.0,172
01.405.13.11,Commune de Sidi Ahmed Cherif,ouezzane,indice_entrees (%),2.6,172
01.405.13.11,Commune de Sidi Ahmed Cherif,ouezzane,indice_sortie (%),8.0,172
01.405.13.11,Commune de Sidi Ahmed Cherif,ouezzane,sorties,624.0,172
01.405.13.13,Commune de Sidi Bousber,ouezzane,population_sedentaire_5ans_plus,8984.0,173
01.405.13.13,Commune de Sidi Bousber,ouezzane,natifs_residents_non_migrants,8807.0,173
01.405.13.13,Commune de Sidi Bousber,ouezzane,residents_recents_5ans,9983.0,173
01.405.13.13,Commune de Sidi Bousber,ouezzane,entrees,173.0,173
01.405.13.13,Commune de Sidi Bousber,ouezzane,indice_entrees (%),1.9,173
01.405.13.13,Commune de Sidi Bousber,ouezzane,indice_sortie (%),11.8,173
01.405.13.13,Commune de Sidi Bousber,ouezzane,sorties,1176.0,173
01.405.09.05,Commune de Brikcha,ouezzane,population_sedentaire_5ans_plus,8234.0,174
01.405.09.05,Commune de Brikcha,ouezzane,natifs_residents_non_migrants,8007.0,174
01.405.09.05,Commune de Brikcha,ouezzane,residents_recents_5ans,9409.0,174
01.405.09.05,Commune de Brikcha,ouezzane,entrees,225.0,174
01.405.09.05,Commune de Brikcha,ouezzane,indice_entrees (%),2.7,174
01.405.09.05,Commune de Brikcha,ouezzane,indice_sortie (%),14.9,174
01.405.09.05,Commune de Brikcha,ouezzane,sorties,1402.0,174
01.405.09.05.3,dont le centre urbain de Brikcha,ouezzane,population_sedentaire_5ans_plus,1080.0,201
01.405.09.05.3,dont le centre urbain de Brikcha,ouezzane,natifs_residents_non_migrants,984.0,201
01.405.09.05.3,dont le centre urbain de Brikcha,ouezzane,residents_recents_5ans,1202.0,201
01.405.09.05.3,dont le centre urbain de Brikcha,ouezzane,entrees,94.0,201
01.405.09.05.3,dont le centre urbain de Brikcha,ouezzane,indice_entrees (%),8.7,201
01.405.09.05.3,dont le centre urbain de Brikcha,ouezzane,indice_sortie (%),18.1,201
01.405.09.05.3,dont le centre urbain de Brikcha,ouezzane,sorties,218.0,201
01.405.09.03,Commune d'Asjen,ouezzane,population_sedentaire_5ans_plus,10718.0,175
01.405.09.03,Commune d'Asjen,ouezzane,natifs_residents_non_migrants,10420.0,175
01.405.09.03,Commune d'Asjen,ouezzane,residents_recents_5ans,11237.0,175
01.405.09.03,Commune d'Asjen,ouezzane,entrees,294.0,175
01.405.09.03,Commune d'Asjen,ouezzane,indice_entrees (%),2.7,175
01.405.09.03,Commune d'Asjen,ouezzane,indice_sortie (%),7.3,175
01.405.09.03,Commune d'Asjen,ouezzane,sorties,817.0,175
01.405.09.09,Commune de Moqrissat,ouezzane,population_sedentaire_5ans_plus,8808.0,176
01.405.09.09,Commune de Moqrissat,ouezzane,natifs_residents_non_migrants,8418.0,176
01.405.09.09,Commune de Moqrissat,ouezzane,residents_recents_5ans,9658.0,176
01.405.09.09,Commune de Moqrissat,ouezzane,entrees,376.0,176
01.405.09.09,Commune de Moqrissat,ouezzane,indice_entrees (%),4.3,176
01.405.09.09,Commune de Moqrissat,ouezzane,indice_sortie (%),12.8,176
01.405.09.09,Commune de Moqrissat,ouezzane,sorties,1240.0,176
01.405.09.09.3,dont le centre urbain de Moqrissat,ouezzane,population_sedentaire_5ans_plus,1881.0,202
01.405.09.09.3,dont le centre urbain de Moqrissat,ouezzane,natifs_residents_non_migrants,1527.0,202
01.405.09.09.3,dont le centre urbain de Moqrissat,ouezzane,residents_recents_5ans,1763.0,202
01.405.09.09.3,dont le centre urbain de Moqrissat,ouezzane,entrees,352.0,202
01.405.09.09.3,dont le centre urbain de Moqrissat,ouezzane,indice_entrees (%),18.7,202
01.405.09.09.3,dont le centre urbain de Moqrissat,ouezzane,indice_sortie (%),13.4,202
01.405.09.09.3,dont le centre urbain de Moqrissat,ouezzane,sorties,236.0,202
01.405.09.01,Commune d'Ain Beida,ouezzane,population_sedentaire_5ans_plus,9644.0,177
01.405.09.01,Commune d'Ain Beida,ouezzane,natifs_residents_non_migrants,9435.0,177
01.405.09.01,Commune d'Ain Beida,ouezzane,residents_recents_5ans,10256.0,177
01.405.09.01,Commune d'Ain Beida,ouezzane,entrees,209.0,177
01.405.09.01,Commune d'Ain Beida,ouezzane,indice_entrees (%),2.2,177
01.405.09.01,Commune d'Ain Beida,ouezzane,indice_sortie (%),8.0,177
01.405.09.01,Commune d'Ain Beida,ouezzane,sorties,821.0,177
01.405.11.07,Commune de Kalaat Bouqorra,ouezzane,population_sedentaire_5ans_plus,13042.0,178
01.405.11.07,Commune de Kalaat Bouqorra,ouezzane,natifs_residents_non_migrants,12826.0,178
01.405.11.07,Commune de Kalaat Bouqorra,ouezzane,residents_recents_5ans,14074.0,178
01.405.11.07,Commune de Kalaat Bouqorra,ouezzane,entrees,210.0,178
01.405.11.07,Commune de Kalaat Bouqorra,ouezzane,indice_entrees (%),1.6,178
01.405.11.07,Commune de Kalaat Bouqorra,ouezzane,indice_sortie (%),8.9,178
01.405.11.07,Commune de Kalaat Bouqorra,ouezzane,sorties,1248.0,178
01.405.11.11,Commune de Zoumi,ouezzane,population_sedentaire_5ans_plus,33981.0,179
01.405.11.11,Commune de Zoumi,ouezzane,natifs_residents_non_migrants,33408.0,179
01.405.11.11,Commune de Zoumi,ouezzane,residents_recents_5ans,37019.0,179
01.405.11.11,Commune de Zoumi,ouezzane,entrees,567.0,179
01.405.11.11,Commune de Zoumi,ouezzane,indice_entrees (%),1.7,179
01.405.11.11,Commune de Zoumi,ouezzane,indice_sortie (%),9.8,179
01.405.11.11,Commune de Zoumi,ouezzane,sorties,3611.0,179
01.405.11.11.3,dont le centre urbain de Zoumi,ouezzane,population_sedentaire_5ans_plus,4327.0,203
01.405.11.11.3,dont le centre urbain de Zoumi,ouezzane,natifs_residents_non_migrants,4151.0,203
01.405.11.11.3,dont le centre urbain de Zoumi,ouezzane,residents_recents_5ans,4572.0,203
01.405.11.11.3,dont le centre urbain de Zoumi,ouezzane,entrees,176.0,203
01.405.11.11.3,dont le centre urbain de Zoumi,ouezzane,indice_entrees (%),4.1,203
01.405.11.11.3,dont le centre urbain de Zoumi,ouezzane,indice_sortie (%),9.2,203
01.405.11.11.3,dont le centre urbain de Zoumi,ouezzane,sorties,421.0,203
