territoire_id,indicateur,valeur
73,acces_ecole_primaire_km,1.8
73,acces_college_km,7.4
73,pct_douars_sante_plus5km,70.6
78,acces_sante_km,10.8
78,acces_route_goudronnee_km,2.9
78,acces_ecole_primaire_km,1.4
78,acces_college_km,10.8
78,pct_douars_sante_plus5km,75.0
177,acces_sante_km,10.2
177,acces_route_goudronnee_km,3.5
177,acces_ecole_primaire_km,1.6
177,acces_college_km,10.7
177,pct_douars_sante_plus5km,48.6
175,acces_sante_km,8.8
175,acces_route_goudronnee_km,1.0
175,acces_ecole_primaire_km,0.9
175,acces_college_km,10.9
175,pct_douars_sante_plus5km,68.0
167,acces_sante_km,11.0
167,acces_route_goudronnee_km,1.6
167,acces_ecole_primaire_km,2.1
167,acces_college_km,8.4
167,pct_douars_sante_plus5km,68.6
174,acces_sante_km,10.3
174,acces_route_goudronnee_km,1.4
174,acces_ecole_primaire_km,1.3
174,acces_college_km,13.7
174,pct_douars_sante_plus5km,61.5
178,acces_sante_km,8.1
178,acces_route_goudronnee_km,1.4
178,acces_ecole_primaire_km,1.9
178,acces_college_km,8.0
178,pct_douars_sante_plus5km,52.0
171,acces_sante_km,7.6
171,acces_route_goudronnee_km,0.9
171,acces_ecole_primaire_km,1.9
171,acces_college_km,7.9
171,pct_douars_sante_plus5km,54.8
165,acces_sante_km,5.4
165,acces_route_goudronnee_km,0.3
165,acces_ecole_primaire_km,0.7
165,acces_college_km,6.4
165,pct_douars_sante_plus5km,66.7
176,acces_sante_km,12.9
176,acces_route_goudronnee_km,1.2
176,acces_ecole_primaire_km,1.7
176,acces_college_km,12.9
176,pct_douars_sante_plus5km,51.3
164,acces_sante_km,6.0
164,acces_route_goudronnee_km,1.1
164,acces_ecole_primaire_km,0.7
164,acces_college_km,5.7
164,pct_douars_sante_plus5km,64.7
170,acces_sante_km,4.4
170,acces_route_goudronnee_km,1.4
170,acces_ecole_primaire_km,2.0
170,acces_college_km,4.6
170,pct_douars_sante_plus5km,36.0
172,acces_sante_km,6.7
172,acces_route_goudronnee_km,0.9
172,acces_ecole_primaire_km,1.7
172,acces_college_km,6.7
172,pct_douars_sante_plus5km,58.3
173,acces_sante_km,4.8
