code_geo,collectivite,sexe,indicateur,valeur,fk_territoire,territoire_id
1511010.0,Commune de Tanger,Masculin,Âge quinquennal (%) - 60-64 ans,3.5,tanger assilah,34.0
1511010.0,Commune de Tanger,Masculin,Âge quinquennal (%) - 65-69 ans,2.6,tanger assilah,34.0
1511010.0,Commune de Tanger,Masculin,Âge quinquennal (%) - 70-74 ans,1.9,tanger assilah,34.0
1511010.0,Commune de Tanger,Masculin,Âge quinquennal (%) - 75 ans ou plus,1.9,tanger assilah,34.0
1511010.0,Commune de Tanger,Masculin,Population de 15 ans et plus,472773.0,tanger assilah,34.0
1511010.0,Commune de Tanger,Masculin,État matrimonial des 15 ans et plus (%) - Célibataire,42.6,tanger assilah,34.0
1511010.0,Commune de Tanger,Masculin,État matrimonial des 15 ans et plus (%) - Marié.e,54.9,tanger assilah,34.0
1511010.0,Commune de Tanger,Masculin,État matrimonial des 15 ans et plus (%) - Divorcé.e,1.8,tanger assilah,34.0
1511010.0,Commune de Tanger,Masculin,État matrimonial des 15 ans et plus (%) - Veuf.ve,0.7,tanger assilah,34.0
1511010.0,Commune de Tanger,Masculin,Âge moyen singulier au mariage,32.1,tanger assilah,34.0
1511010.0,Commune de Tanger,Masculin,Population de 7-12 ans,71037.0,tanger assilah,34.0
1511010.0,Commune de Tanger,Masculin,Population de 10 ans et plus,529363.0,tanger assilah,34.0
1511010.0,Commune de Tanger,Masculin,Population de 15 ans et plus,472773.0,tanger assilah,34.0
1511010.0,Commune de Tanger,Masculin,Population de 15 ans et plus,472773.0,tanger assilah,34.0
1511010.0,Commune de Tanger,Féminin,Population municipale,628338.0,tanger assilah,34.0
1511010.0,Commune de Tanger,Féminin,Âge quinquennal (%) - 0-4 ans,8.1,tanger assilah,34.0
1511010.0,Commune de Tanger,Féminin,Âge quinquennal (%) - 5-9 ans,9.0,tanger assilah,34.0
1511010.0,Commune de Tanger,Féminin,Âge quinquennal (%) - 10-14 ans,8.5,tanger assilah,34.0
1511010.0,Commune de Tanger,Féminin,Âge quinquennal (%) - 15-19 ans,7.3,tanger assilah,34.0
1511010.0,Commune de Tanger,Féminin,Âge quinquennal (%) - 20-24 ans,8.7,tanger assilah,34.0
1511010.0,Commune de Tanger,Féminin,Âge quinquennal (%) - 25-29 ans,9.2,tanger assilah,34.0
1511010.0,Commune de Tanger,Féminin,Âge quinquennal (%) - 30-34 ans,9.1,tanger assilah,34.0
1511010.0,Commune de Tanger,Féminin,Âge quinquennal (%) - 35-39 ans,8.2,tanger assilah,34.0
1511010.0,Commune de Tanger,Féminin,Âge quinquennal (%) - 40-44 ans,7.0,tanger assilah,34.0
1511010.0,Commune de Tanger,Féminin,Âge quinquennal (%) - 45-49 ans,5.8,tanger assilah,34.0
1511010.0,Commune de Tanger,Féminin,Âge quinquennal (%) - 50-54 ans,4.8,tanger assilah,34.0
1511010.0,Commune de Tanger,Féminin,Âge quinquennal (%) - 55-59 ans,3.9,tanger assilah,34.0
1511010.0,Commune de Tanger,Féminin,Âge quinquennal (%) - 60-64 ans,3.9,tanger assilah,34.0
1511010.0,Commune de Tanger,Féminin,Âge quinquennal (%) - 65-69 ans,2.5,tanger assilah,34.0
1511010.0,Commune de Tanger,Féminin,Âge quinquennal (%) - 70-74 ans,1.7,tanger assilah,34.0
1511010.0,Commune de Tanger,Féminin,Âge quinquennal (%) - 75 ans ou plus,2.1,tanger assilah,34.0
1511010.0,Commune de Tanger,Féminin,Population de 15 ans et plus,467290.0,tanger assilah,34.0
1511010.0,Commune de Tanger,Féminin,État matrimonial des 15 ans et plus (%) - Célibataire,31.0,tanger assilah,34.0
1511010.0,Commune de Tanger,Féminin,État matrimonial des 15 ans et plus (%) - Marié.e,57.2,tanger assilah,34.0
1511010.0,Commune de Tanger,Féminin,État matrimonial des 15 ans et plus (%) - Divorcé.e,5.0,tanger assilah,34.0
1511010.0,Commune de Tanger,Féminin,État matrimonial des 15 ans et plus (%) - Veuf.ve,6.8,tanger assilah,34.0
1511010.0,Commune de Tanger,Féminin,Âge moyen singulier au mariage,25.8,tanger assilah,34.0
1511010.0,Commune de Tanger,Féminin,Indicateur conjoncturel de fécondité,1.89,tanger assilah,34.0
1511010.0,Commune de Tanger,Féminin,Descendance finale des femmes,2.7,tanger assilah,34.0
1511010.0,Commune de Tanger,Féminin,Population de 7-12 ans,66889.0,tanger assilah,34.0
1511010.0,Commune de Tanger,Féminin,Population de 10 ans et plus,520686.0,tanger assilah,34.0
1511010.0,Commune de Tanger,Féminin,Population de 15 ans et plus,467290.0,tanger assilah,34.0
1511010.0,Commune de Tanger,Féminin,Population de 15 ans et plus,467290.0,tanger assilah,34.0
15110105.0,Arrondissement de Mghogha,Ensemble,Population légale,252656.0,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Ensemble,Population municipale,252177.0,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Ensemble,Sexe (%) - Masculin,50.8,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Ensemble,Sexe (%) - Féminin,49.2,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Ensemble,Âge quinquennal (%) - 0-4 ans,8.2,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Ensemble,Âge quinquennal (%) - 5-9 ans,9.3,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Ensemble,Âge quinquennal (%) - 10-14 ans,9.0,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Ensemble,Âge quinquennal (%) - 15-19 ans,7.6,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Ensemble,Âge quinquennal (%) - 20-24 ans,8.5,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Ensemble,Âge quinquennal (%) - 25-29 ans,9.1,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Ensemble,Âge quinquennal (%) - 30-34 ans,9.1,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Ensemble,Âge quinquennal (%) - 35-39 ans,8.2,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Ensemble,Âge quinquennal (%) - 40-44 ans,7.2,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Ensemble,Âge quinquennal (%) - 45-49 ans,5.7,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Ensemble,Âge quinquennal (%) - 50-54 ans,4.8,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Ensemble,Âge quinquennal (%) - 55-59 ans,3.7,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Ensemble,Âge quinquennal (%) - 60-64 ans,3.5,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Ensemble,Âge quinquennal (%) - 65-69 ans,2.4,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Ensemble,Âge quinquennal (%) - 70-74 ans,1.7,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Ensemble,Âge quinquennal (%) - 75 ans ou plus,2.0,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Ensemble,Population de 15 ans et plus,185507.0,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Ensemble,État matrimonial des 15 ans et plus (%) - Célibataire,37.1,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Ensemble,État matrimonial des 15 ans et plus (%) - Marié.e,56.1,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Ensemble,État matrimonial des 15 ans et plus (%) - Divorcé.e,3.3,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Ensemble,État matrimonial des 15 ans et plus (%) - Veuf.ve,3.5,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Ensemble,Âge moyen singulier au mariage,29.3,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Ensemble,Indicateur conjoncturel de fécondité,1.69,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Ensemble,Descendance finale des femmes,2.7,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Ensemble,Population de 7-12 ans,28018.0,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Ensemble,Population de 10 ans et plus,208094.0,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Ensemble,Population de 15 ans et plus,185507.0,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Ensemble,Population de 15 ans et plus,185507.0,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Masculin,Population municipale,128048.0,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Masculin,Âge quinquennal (%) - 0-4 ans,8.3,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Masculin,Âge quinquennal (%) - 5-9 ans,9.4,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Masculin,Âge quinquennal (%) - 10-14 ans,9.1,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Masculin,Âge quinquennal (%) - 15-19 ans,7.8,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Masculin,Âge quinquennal (%) - 20-24 ans,8.4,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Masculin,Âge quinquennal (%) - 25-29 ans,9.0,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Masculin,Âge quinquennal (%) - 30-34 ans,9.1,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Masculin,Âge quinquennal (%) - 35-39 ans,8.1,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Masculin,Âge quinquennal (%) - 40-44 ans,7.1,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Masculin,Âge quinquennal (%) - 45-49 ans,5.7,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Masculin,Âge quinquennal (%) - 50-54 ans,4.8,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Masculin,Âge quinquennal (%) - 55-59 ans,3.6,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Masculin,Âge quinquennal (%) - 60-64 ans,3.4,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Masculin,Âge quinquennal (%) - 65-69 ans,2.5,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Masculin,Âge quinquennal (%) - 70-74 ans,1.7,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Masculin,Âge quinquennal (%) - 75 ans ou plus,2.0,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Masculin,Population de 15 ans et plus,93689.0,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Masculin,État matrimonial des 15 ans et plus (%) - Célibataire,43.0,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Masculin,État matrimonial des 15 ans et plus (%) - Marié.e,54.7,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Masculin,État matrimonial des 15 ans et plus (%) - Divorcé.e,1.8,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Masculin,État matrimonial des 15 ans et plus (%) - Veuf.ve,0.6,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Masculin,Âge moyen singulier au mariage,32.4,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Masculin,Population de 7-12 ans,14419.0,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Masculin,Population de 10 ans et plus,105332.0,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Masculin,Population de 15 ans et plus,93689.0,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Masculin,Population de 15 ans et plus,93689.0,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Féminin,Population municipale,124129.0,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Féminin,Âge quinquennal (%) - 0-4 ans,8.0,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Féminin,Âge quinquennal (%) - 5-9 ans,9.2,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Féminin,Âge quinquennal (%) - 10-14 ans,8.8,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Féminin,Âge quinquennal (%) - 15-19 ans,7.5,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Féminin,Âge quinquennal (%) - 20-24 ans,8.7,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Féminin,Âge quinquennal (%) - 25-29 ans,9.2,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Féminin,Âge quinquennal (%) - 30-34 ans,9.1,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Féminin,Âge quinquennal (%) - 35-39 ans,8.3,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Féminin,Âge quinquennal (%) - 40-44 ans,7.3,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Féminin,Âge quinquennal (%) - 45-49 ans,5.8,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Féminin,Âge quinquennal (%) - 50-54 ans,4.8,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Féminin,Âge quinquennal (%) - 55-59 ans,3.8,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Féminin,Âge quinquennal (%) - 60-64 ans,3.6,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Féminin,Âge quinquennal (%) - 65-69 ans,2.4,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Féminin,Âge quinquennal (%) - 70-74 ans,1.6,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Féminin,Âge quinquennal (%) - 75 ans ou plus,2.0,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Féminin,Population de 15 ans et plus,91818.0,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Féminin,État matrimonial des 15 ans et plus (%) - Célibataire,31.2,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Féminin,État matrimonial des 15 ans et plus (%) - Marié.e,57.6,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Féminin,État matrimonial des 15 ans et plus (%) - Divorcé.e,4.8,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Féminin,État matrimonial des 15 ans et plus (%) - Veuf.ve,6.4,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Féminin,Âge moyen singulier au mariage,26.1,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Féminin,Indicateur conjoncturel de fécondité,1.69,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Féminin,Descendance finale des femmes,2.7,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Féminin,Population de 7-12 ans,13599.0,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Féminin,Population de 10 ans et plus,102762.0,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Féminin,Population de 15 ans et plus,91818.0,tanger assilah,180.0
15110105.0,Arrondissement de Mghogha,Féminin,Population de 15 ans et plus,91818.0,tanger assilah,180.0
15110106.0,Arrondissement de Souani,Ensemble,Population légale,111772.0,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Ensemble,Population municipale,110723.0,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Ensemble,Sexe (%) - Masculin,48.4,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Ensemble,Sexe (%) - Féminin,51.6,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Ensemble,Âge quinquennal (%) - 0-4 ans,5.7,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Ensemble,Âge quinquennal (%) - 5-9 ans,7.1,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Ensemble,Âge quinquennal (%) - 10-14 ans,7.5,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Ensemble,Âge quinquennal (%) - 15-19 ans,6.9,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Ensemble,Âge quinquennal (%) - 20-24 ans,7.4,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Ensemble,Âge quinquennal (%) - 25-29 ans,7.6,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Ensemble,Âge quinquennal (%) - 30-34 ans,7.8,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Ensemble,Âge quinquennal (%) - 35-39 ans,7.1,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Ensemble,Âge quinquennal (%) - 40-44 ans,7.0,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Ensemble,Âge quinquennal (%) - 45-49 ans,6.4,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Ensemble,Âge quinquennal (%) - 50-54 ans,6.3,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Ensemble,Âge quinquennal (%) - 55-59 ans,5.8,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Ensemble,Âge quinquennal (%) - 60-64 ans,5.9,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Ensemble,Âge quinquennal (%) - 65-69 ans,4.4,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Ensemble,Âge quinquennal (%) - 70-74 ans,3.2,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Ensemble,Âge quinquennal (%) - 75 ans ou plus,4.0,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Ensemble,Population de 15 ans et plus,88259.0,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Ensemble,État matrimonial des 15 ans et plus (%) - Célibataire,37.7,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Ensemble,État matrimonial des 15 ans et plus (%) - Marié.e,52.1,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Ensemble,État matrimonial des 15 ans et plus (%) - Divorcé.e,4.2,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Ensemble,État matrimonial des 15 ans et plus (%) - Veuf.ve,5.9,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Ensemble,Âge moyen singulier au mariage,30.9,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Ensemble,Indicateur conjoncturel de fécondité,1.22,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Ensemble,Descendance finale des femmes,2.0,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Ensemble,Population de 7-12 ans,9880.0,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Ensemble,Population de 10 ans et plus,96539.0,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Ensemble,Population de 15 ans et plus,88259.0,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Ensemble,Population de 15 ans et plus,88259.0,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Masculin,Population municipale,53569.0,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Masculin,Âge quinquennal (%) - 0-4 ans,6.0,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Masculin,Âge quinquennal (%) - 5-9 ans,7.6,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Masculin,Âge quinquennal (%) - 10-14 ans,8.0,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Masculin,Âge quinquennal (%) - 15-19 ans,7.4,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Masculin,Âge quinquennal (%) - 20-24 ans,7.4,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Masculin,Âge quinquennal (%) - 25-29 ans,7.5,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Masculin,Âge quinquennal (%) - 30-34 ans,7.8,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Masculin,Âge quinquennal (%) - 35-39 ans,6.9,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Masculin,Âge quinquennal (%) - 40-44 ans,6.8,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Masculin,Âge quinquennal (%) - 45-49 ans,6.1,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Masculin,Âge quinquennal (%) - 50-54 ans,6.0,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Masculin,Âge quinquennal (%) - 55-59 ans,5.3,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Masculin,Âge quinquennal (%) - 60-64 ans,5.7,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Masculin,Âge quinquennal (%) - 65-69 ans,4.5,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Masculin,Âge quinquennal (%) - 70-74 ans,3.2,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Masculin,Âge quinquennal (%) - 75 ans ou plus,3.8,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Masculin,Population de 15 ans et plus,42010.0,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Masculin,État matrimonial des 15 ans et plus (%) - Célibataire,42.5,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Masculin,État matrimonial des 15 ans et plus (%) - Marié.e,54.0,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Masculin,État matrimonial des 15 ans et plus (%) - Divorcé.e,2.4,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Masculin,État matrimonial des 15 ans et plus (%) - Veuf.ve,1.0,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Masculin,Âge moyen singulier au mariage,34.1,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Masculin,Population de 7-12 ans,5091.0,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Masculin,Population de 10 ans et plus,46291.0,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Masculin,Population de 15 ans et plus,42010.0,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Masculin,Population de 15 ans et plus,42010.0,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Féminin,Population municipale,57154.0,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Féminin,Âge quinquennal (%) - 0-4 ans,5.4,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Féminin,Âge quinquennal (%) - 5-9 ans,6.7,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Féminin,Âge quinquennal (%) - 10-14 ans,7.0,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Féminin,Âge quinquennal (%) - 15-19 ans,6.5,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Féminin,Âge quinquennal (%) - 20-24 ans,7.4,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Féminin,Âge quinquennal (%) - 25-29 ans,7.7,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Féminin,Âge quinquennal (%) - 30-34 ans,7.8,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Féminin,Âge quinquennal (%) - 35-39 ans,7.3,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Féminin,Âge quinquennal (%) - 40-44 ans,7.2,tanger assilah,181.0
15110106.0,Arrondissement de Souani,Féminin,Âge quinquennal (%) - 45-49 ans,6.7,tanger assilah,181.0
