etablissement_id,nom_etablissement,adresse,commune,province,region,type_etablissement,fk_territoire,commune_norm,territoire_id_commune
946,LYCEE COLLEGIAL EL JEBHA,JEBHA CENTRE CHEFCHAOUEN,M'tioua,Chefchaouen,Tanger-Tetouan-Al Hoceima,collegial,chefchaouen,m'tioua,140
947,LYCEE COLLEGIAL AHMED ZERKTOUNI,CENTRE DE LA COMMUNE OUAOUZGANE,Ouaouzgane,Chefchaouen,Tanger-Tetouan-Al Hoceima,collegial,chefchaouen,ouaouzgane,141
948,LYCEE COLLEGIAL YOUSSEF IBN TACHAFIN,bni hlou anjra,Anjra,Fahs-Anjra,Tanger-Tetouan-Al Hoceima,collegial,fahs anjra,anjra,77
949,Lycée Collégial Abdelkarim  EL KHETTABI,commune kasr lmajaz DHAR ELKHAROUB,Ksar El Majaz,Fahs-Anjra,Tanger-Tetouan-Al Hoceima,collegial,fahs anjra,ksar el majaz,79
950,LYCEE COLLEGIAL MOULAY ABDELLAH,feddane chapo sofla  commune bahraouyne,Al Bahraoyine,Fahs-Anjra,Tanger-Tetouan-Al Hoceima,collegial,fahs anjra,al bahraoyine,74
951,LYCEE COLLEGIAL SIDI AHMED BEN AJIBA,MELLOUSSA CENTRE  COMMUNE MELLOUSSA,Malloussa,Fahs-Anjra,Tanger-Tetouan-Al Hoceima,collegial,fahs anjra,malloussa,73
952,LYCEE COLLEGIAL ABDELKADER ESSAHELI,hay essalam ,Ksar El Kebir,Larache,Tanger-Tetouan-Al Hoceima,collegial,larache,ksar el kebir,80
953,COLLEGE SECONDAIRE TARIK IBN ZIAD,QUARTIER SELLALINE,Ksar El Kebir,Larache,Tanger-Tetouan-Al Hoceima,collegial,larache,ksar el kebir,80
954,COLLEGE SECONDAIRE EL MEHDI BEN BARKA,lotissement attaa allah,Ksar El Kebir,Larache,Tanger-Tetouan-Al Hoceima,collegial,larache,ksar el kebir,80
955,COLLEGE SECONDAIRE ABI EL MAHASSINE,ROUTE DE LARACHE COMMUNE KSAR KEBIR,Ksar El Kebir,Larache,Tanger-Tetouan-Al Hoceima,collegial,larache,ksar el kebir,80
956,COLLEGE SECONDAIRE IMAM MOUSSLIM,ROUTE DE RABAT COMMUNE KSAR EL KEBIR,Ksar El Kebir,Larache,Tanger-Tetouan-Al Hoceima,collegial,larache,ksar el kebir,80
957,COLLEGE SECONDAIRE ALLAL BEN ABDALLAH ,AVENUE MANSOUR EDDAHBI COMMUNE KSAR EL KEBIR,Ksar El Kebir,Larache,Tanger-Tetouan-Al Hoceima,collegial,larache,ksar el kebir,80
958,COLLEGE SECONDAIRE ALLAL LOUDIYI,QUARTIER ESSALAM ,Ksar El Kebir,Larache,Tanger-Tetouan-Al Hoceima,collegial,larache,ksar el kebir,80
959,COLLEGE SECONDAIRE TABARI,BLAD ELHAOUARI,Ksar El Kebir,Larache,Tanger-Tetouan-Al Hoceima,collegial,larache,ksar el kebir,80
960,COLLEGE SECONDAIRE AL WAFAE,hay chaabane 2,Larache,Larache,Tanger-Tetouan-Al Hoceima,collegial,larache,larache,81
961,COLLEGE SECONDAIRE HASSAN II ,HAY EL JADID AVENUE LEQAIR COMMUNE LARACHE  ,Larache,Larache,Tanger-Tetouan-Al Hoceima,collegial,larache,larache,81
962,COLLEGE SECONDAIRE IMAM MALEK,AVENUe  MYISMAIL COMMUNE LARACHE,Larache,Larache,Tanger-Tetouan-Al Hoceima,collegial,larache,larache,81
963,COLLEGE SECONDAIRE OUED EL MAKHAZINE ,AVENUe  IBN ZAIDOUNE COMMUNE LARACHE,Larache,Larache,Tanger-Tetouan-Al Hoceima,collegial,larache,larache,81
964,COLLEGE SECONDAIRE ABDELKRIM ELKHATTABI,LOT SALAM  COMMUNE LARACHE,Larache,Larache,Tanger-Tetouan-Al Hoceima,collegial,larache,larache,81
965,LYCEE COLLEGIAL IBNOU SINAA,LOTISSEMENT AL MAGHIRIB ALJADID,Larache,Larache,Tanger-Tetouan-Al Hoceima,collegial,larache,larache,81
966,COLLEGE SECONDAIRE KSAR BJIR,KSAR BJIR CENTRE,Ksar Bjir,Larache,Tanger-Tetouan-Al Hoceima,collegial,larache,ksar bjir,84
967,LYCEE COLLEGIAL ZAINEB NAFZAOUIA,DOUAR OULADSAKHAR,Laouamra,Larache,Tanger-Tetouan-Al Hoceima,collegial,larache,laouamra,82
968,COLLEGE SECONDAIRE LAAOUAMRA ,LAOUAMRA CENTRE COMMUNE LAOUAMRA,Laouamra,Larache,Tanger-Tetouan-Al Hoceima,collegial,larache,laouamra,82
969,COLLEGE SECONDAIRE ALKOLLA,commune kolla,Souk L'Qolla,Larache,Tanger-Tetouan-Al Hoceima,collegial,larache,souk l'qolla,87
970,COLLEGE SECONDAIRE MOULAY ABDESSLAM BEN MCHICH,TATOFT CENTRE COMMUNE TATOFT,Tatoft,Larache,Tanger-Tetouan-Al Hoceima,collegial,larache,tatoft,86
971,LYCEE COLLEGIAL FATIMA ALFEHRIA ALKIRAOUANIA,COMMUNE ZOUADA,Zouada,Larache,Tanger-Tetouan-Al Hoceima,collegial,larache,zouada,83
972,COLLEGE SECONDAIRE AYACHA,CENTRE COMMUNAL AYACHA,Ayacha,Larache,Tanger-Tetouan-Al Hoceima,collegial,larache,ayacha,90
973,COLLEGE SECONDAIRE AZIZ BILAL,commune bni arous,Bni Arouss,Larache,Tanger-Tetouan-Al Hoceima,collegial,larache,bni arouss,88
974,COLLEGE SECONDAIRE  BNI GARFETT,COMMUNE BNI GORFET,Bni Garfett,Larache,Tanger-Tetouan-Al Hoceima,collegial,larache,bni garfett,91
975,LYCEE COLLEGIAL ZAAROURA,CENTRE COMMUNE ZAAROURA,Zaaroura,Larache,Tanger-Tetouan-Al Hoceima,collegial,larache,zaaroura,92
976,LYCEE COLLEGIAL AL MAJD,TLAT RISSANA COMMUNE RISSANA DU NORD,Rissana Chamalia,Larache,Tanger-Tetouan-Al Hoceima,collegial,larache,rissana chamalia,94
977,LYCEE COLLEGIAL ABDESSAMAD EL KENFAOUI,COMMUNE SAHEL,Sahel,Larache,Tanger-Tetouan-Al Hoceima,collegial,larache,sahel,93
978,COLLEGE SECONDAIRE SOUAKEN,SOUAKEN CENTRE ,Souaken,Larache,Tanger-Tetouan-Al Hoceima,collegial,larache,souaken,97
979,Lycée collégial youssef ibnou tachefine,Souk tolba,Souk Tolba,Larache,Tanger-Tetouan-Al Hoceima,collegial,larache,souk tolba,98
980,LYCEE COLLEGIAL IMAM MALEK,ROUTE DE CHEFCHAOUEN  COMMUNE OUEZZANE,Ouezzane,Ouezzane,Tanger-Tetouan-Al Hoceima,collegial,ouezzane,ouezzane,163
981,LYCEE COLLEGIAL MOULAY TOUHAMI,route d assjen quartier kechryene  ouezzane,Ouezzane,Ouezzane,Tanger-Tetouan-Al Hoceima,collegial,ouezzane,ouezzane,163
982,Lycée collégial Imam al-Ghazali,centre commune Beni Quolla,Bni Quolla,Ouezzane,Tanger-Tetouan-Al Hoceima,collegial,ouezzane,bni quolla,167
983,LYCEE COLLEGIAL ABI BAKR ARRAZI,AIN DORRIJ CENTRE COMMUNE LAMJAARA,Lamjaara,Ouezzane,Tanger-Tetouan-Al Hoceima,collegial,ouezzane,lamjaara,171
984,LYCEE COLLEGIAL ABDELKHLEK TORRESS,CENTRE MASSMOUDA,Masmouda,Ouezzane,Tanger-Tetouan-Al Hoceima,collegial,ouezzane,masmouda,165
985,LYCEE COLLEGIAL AL AMAL,COMMUNE MZEFROUNE,Mzefroune,Ouezzane,Tanger-Tetouan-Al Hoceima,collegial,ouezzane,mzefroune,164
986,LYCEE COLLEGIAL OUANNANA,ouannana,Ounnana,Ouezzane,Tanger-Tetouan-Al Hoceima,collegial,ouezzane,ouannana,170
987,LYCEE COLLEGIAL 11 JANVIER,SIDI BOUSBER CENTRE  COMMUNE SIDI BOUSBER,Sidi Bousber,Ouezzane,Tanger-Tetouan-Al Hoceima,collegial,ouezzane,sidi bousber,173
988,LYCEE COLLEGIAL KHALID IBN ALWALID,SIDI REDOUANE CENTRE  COMMUNE SIDI REDOUANE,Sidi Redouane,Ouezzane,Tanger-Tetouan-Al Hoceima,collegial,ouezzane,sidi redouane,166
989,LYCEE COLLEGIAL QUADI TAYEB ZEWAQUI,ZOUAKINE COMMUNE SIDI REDOUANE,Sidi Redouane,Ouezzane,Tanger-Tetouan-Al Hoceima,collegial,ouezzane,sidi redouane,166
990,LYCEE COLLEGIAL OMAR IBN ABDELAZIZ,TEROUAL CENTRE   COMMUNE TEROUAL,Teroual,Ouezzane,Tanger-Tetouan-Al Hoceima,collegial,ouezzane,teroual,168
991,LYCEE COLLEGIAL MOULAY BOUCHTA ZGHIRA,C ZGHIRA,Zghira,Ouezzane,Tanger-Tetouan-Al Hoceima,collegial,ouezzane,zghira,169
992, LYCEE COLLEGIAL OMAR BEN JELLOUN,COMMUNE AIN BAIDA CENTRE,Ain Beida,Ouezzane,Tanger-Tetouan-Al Hoceima,collegial,ouezzane,ain beida,177
993,LYCEE COLLEGIAL MOHAMED VI,MOQRISSAT CoMmune mOQRISSAT,Moqrisset,Ouezzane,Tanger-Tetouan-Al Hoceima,collegial,ouezzane,moqrissat,176
994,LYCEE COLLEGIAL MOHA OUHAMOU EZZAYANI,BOUKORRA CENTRE C KALAAT BOUKORRA,Kalaat Bouqorra,Ouezzane,Tanger-Tetouan-Al Hoceima,collegial,ouezzane,kalaat bouqorra,178
995,LYCEE COLLEGIAL HASSAN II,ZOUMICZOUMIouezzane,Zoumi,Ouezzane,Tanger-Tetouan-Al Hoceima,collegial,ouezzane,zoumi,179
996,LYCEE COLLEGIAL EL HABBAJINE,DOUAR EL HABBAJINE COMMUNE ZOUMI,Zoumi,Ouezzane,Tanger-Tetouan-Al Hoceima,collegial,ouezzane,zoumi,179
997,LYCEE COLLEGIAL IMAM  ASSILY,AVENUE CEbTA N1 MUNICIPALITE ASSILAH,Assilah,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,assilah,35
998,LYCEE COLLEGIAL MAGHREB ARAB,college almaghreb alarabi avenue alyarmouk ASILAH,Assilah,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,assilah,35
999,LYCEE COLLEGIAL OUM EL BANINE,Ahlan,Bni Makada,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,bni makada,182
1000,LYCEE COLLEGIAL ASSIA EL WADIE,bendibane,Bni Makada,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,bni makada,182
1001,LYCEE COLLEGIAL EL HASSANI,Complexe Al Hassani,Bni Makada,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,bni makada,182
1002,LYCEE COLLEGIAL ABDALLAH IBN YASSINE,Mers 1,Bni Makada,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,bni makada,182
1003,LYCEE COLLEGIAL YAACOUB EL MANSOUR,hay laksibate bani makada,Bni Makada,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,bni makada,182
1004,LYCEE COLLEGIAL EL INBIAAT,ROUTE AOUAMA,Bni Makada,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,bni makada,182
1005,LYCEE COLLEGIAL IBN NAFIS,AOUAMA CHARKIA,Bni Makada,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,bni makada,182
1006,LYCEE COLLEGIAL ABDELAZIZ MEZIAN BELFKIH,LOTISSEMENT BAB AL ANDALOUS 3 GUEZNAYA,Bni Makada,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,bni makada,182
1007,LYCEE COLLEGIAL MOULAY ABDERRAHMAN,hay florancia  bendibane  COMMUNE BNI MAKADa,Bni Makada,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,bni makada,182
1008,LYCEE COLLEGIAL EL MASSIRA,QUARTIER SAADA COMMUNE BNI MAKADA,Bni Makada,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,bni makada,182
1009,LYCEE COLLEGIAL AZZAHRAE,QUARTIER ZAHARA RUE AMANE COMMUNE BNI MAKADA,Bni Makada,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,bni makada,182
1010,LYCEE COLLEGIAL HASSAN BNOU TABIT,QUARTIER BIR CHIFA  COMMUNE BNI MAKADA,Bni Makada,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,bni makada,182
1011,LYCEE COLLEGIAL IBN EL HAYTAM,hay zemmori1 rue rabAT,Bni Makada,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,bni makada,182
1012,LYCEE COLLEGIAL IBNOU SINA,AV royaume d ARABIE SAOUDITE Beni Makada,Bni Makada,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,bni makada,182
1013,LYCEE COLLEGIAL EL FARABI,JIRARI2 COMMUNE BNI MAKADA TANGER,Bni Makada,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,bni makada,182
1014,LYCEE COLLEGIAL HASSAN II,QUARTIER SIDI DRISS  COMMUNE BNI MAKADA,Bni Makada,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,bni makada,182
1015,LYCEE COLLEGIAL ABDELLAH GUENOUN,rue el kods quartier guenbouria,Bni Makada,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,bni makada,182
1016,LYCEE COLLEGIAL IBN TOUMART,GRANDE MGHOUAGHA COMMUNE CHARF,Charf-Mghogha,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,mghogha,180
1017,LYCEE COLLEGIAL SAKIA LHAMRA,HAY TANJAH BALIA rue 50 COMMUNE CHARF,Charf-Mghogha,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,mghogha,180
1018,LYCEE COLLEGIAL ATLAS ,ROUTE EL AOUAMA COMMUNE CHARF mroura,Charf-Mghogha,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,mghogha,180
1019,LYCEE COLLEGIAL EL AKKAD,ROUTE EL AOUAMA COMMUNE CHARF,Charf-Mghogha,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,mghogha,180
1020,LYCEE COLLEGIAL KHALIJ TANJAH,RUE SANTANDER HAY ALI BAY BP706 COMMUNE CHARF,Charf-Mghogha,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,mghogha,180
1021,LYCEE COLLEGIAL ZAMAKHCHARI,RUE ABDELKHALEK TORRES BOUHOUT COMMUNE CHARF MGHOU,Charf-Mghogha,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,mghogha,180
1022,LYCEE COLLEGIAL IDRISS II,QUARTIER BELLE VUE RTE DE TETOUAN COMMUNE CHARF,Charf-Mghogha,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,mghogha,180
1023,LYCEE COLLEGIAL OMAR ELKHAYYAM,mghogha sghira,Charf-Mghogha,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,mghogha,180
1024,LYCEE COLLEGIAL ABOU KACEM AL CHABBI,TANJAH BALIA,Charf-Mghogha,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,mghogha,180
1025,LYCCE COLLEGIAL MALEK FAHD IBN ABDELAZIZ,COLLINE CHARF COMMUNE CHARF,Charf-Mghogha,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,mghogha,180
1026,LYCEE COLLEGIAL LALLA KHADIJA,lot al ikhlasse route de tetouan,Charf-Mghogha,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,mghogha,180
1027,LYCEE COLLEGIAL ABDERRAHMANE ELYOUSFI,mghogha Kebira route de tetouan tanger,Charf-Mghogha,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,mghogha,180
1028,LYCEE COLLEGIAL ASSANIA,Quartier Assania,Charf-Mghogha,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,mghogha,180
1029,LYCEE COLLEGIAL IBN KHALDOUN,QUARTIER IBN KHALDOUN SOUANI COMMUNE CHARF,Charf-Souani,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,souani,181
1030,LYCEE COLLEGIAL MOHAMED VI,AVENUE IFNI SOUANI COMMUNE CHARF,Charf-Souani,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,souani,181
1031,LYCEE COLLEGIAL MOULAY ISMAEL,AVENUE CHALLA COMMUNE CHARF,Charf-Souani,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,souani,181
1032,LYCEE COLLEGIAL MOHAMED HASSAN OUAZANI,RUE DOCTEUR FARAJ COMMUNE CHARF,Charf-Souani,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,souani,181
1033,LYCEE COLLEGIAL IBN TOUFAIL,rue zahraoui mohamed quartier gibraltar branes2,Charf-Souani,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,souani,181
1034,LYCEE COLLEGIAL AL KASBA,AVENUE KASBAH N21 BP 933 COMMUNE TANGER,Tanger-Médina,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,medina,183
1035,LYCEE COLLEGIAL IBN EL ABBAR,RUE IBN AL ABBAR COMMUNE TANGER,Tanger-Médina,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,medina,183
1036,LYCEE COLLEGIAL AICHA OUM AL MOUMININE,15 RUE HASNOUNA BP 1585 COMMUNE TANGER,Tanger-Médina,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,medina,183
1037,LYCEE COLLEGIAL MAA AL AININ,AVENUE HASSAN ii ROUTE BOUARAKIA COMMUNE TANGER,Tanger-Médina,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,medina,183
1038,LYCEE COLLEGIAL MOHAMED V,RUE D ANGLETERRE N40 COMMUNE TANGER,Tanger-Médina,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,medina,183
1039,LYCEE COLLEGIAL OMAR IBN ABDELAZIZ,AVENUE IMAM MOUSLIM DRADEB COMMUNE TANGER,Tanger-Médina,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,medina,183
1040,LYCEE COLLEGIAL IBN ROCHD,HAY EL FARAH COMMUNE TANGER,Tanger-Médina,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,medina,183
1041,LYCEE COLLEGIAL TARIK IBN ZIAD,3 RUE DE LA RESISTANCE COMMUNE TANGER,Tanger-Médina,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,medina,183
1042,LYCEE COLLEGIAL JABIR BNOU HAYYANE,groupe résidentiel Al Irfane 1 Boukhalef- Tanger,Tanger-Médina,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,medina,183
1043,LYCEE COLLEGIAL ANOUAL,alirfane2 boukhalafe,Tanger-Médina,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,medina,183
1044,LYCEE COLLEGIAL BADR,QUARTIER MESNANA,Tanger-Médina,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,medina,183
1045,LYCEE COLLEGIAL IBN BAJA,SORINORD MARJANE,Tanger-Médina,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,medina,183
1046,LYCEE COLLEGIAL IBN ALBAYTAR,RAHRAH,Tanger-Médina,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,medina,183
1047,LYCEE COLLEGIAL TOURIA ECHAOUI,Avenue Ligue Arabe Route Achakar Tanger,Tanger-Médina,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,medina,183
1048,LYCEE COLLEGIAL AL BOUHTOURI,BADRIOUNE GZENAYA,Gueznaia,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,gueznaia,36
1049,LYCEE COLLEGIAL AL ATLASSI,GUEZNAIA,Gueznaia,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,gueznaia,36
1050,LYCEE COLLEGIAL FATIMA LAMRABET,ROUTE DE RABAT KM 12 COMMUNE GZENAYA,Gueznaia,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,gueznaia,36
1051,LYCEE COLLEGIAL EZZINATE,centre commune ezzinate,Sebt Azzinate,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,sebt azzinate,41
1052,LYCEE COLLEGIAL DAR CHAOUI,DAR CHAOUI CENTRE COMMUNE DAR CHAOUI,Dar Chaoui,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,dar chaoui,38
1053,LYCEE COLLEGIAL ASSAHIL ACHAMALI,COMMUNE ASSAHIL ACHAMALI,Sahel Chamali,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,sahel chamali,44
1054,LYCEE COLLEGIAL SIDI EL YAMANI,CENTRE SIDI LYAMANI COMMUNE SIDI LYAMANI,Sidi Lyamani,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,sidi lyamani,45
1055,LYCEE COLLEGIAL ENNAHDA,HAD GHARBIA COMMUNE HAD GHARBIA,Had Al Gharbia,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,had al gharbia,43
1056,LYCEE COLLEGIAL ELGUERGARAT,GOUARETTE  AOUAMA,Laaouama,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,laaouama,40
1057,LYCEE COLLEGIAL HAJRAT ENNHAL,CHRAKA COMMUNE HAJRAT ENNHAL,HJAR ENNHAL,Tanger-Assila,Tanger-Tetouan-Al Hoceima,collegial,tanger assilah,hjar ennhal,37
1058,college 3 MARS,AVENUE MOLAY ABDELLAH OUAD LAOU TETOUAN,Oued Laou,Tétouan,Tanger-Tetouan-Al Hoceima,collegial,tetouan,oued laou,52
1059,College SIDI TALHA,RUE OKBA IBNOU NAFIH HAY SIDI TALHA  TEOUAN,Tétouan,Tétouan,Tanger-Tetouan-Al Hoceima,collegial,tetouan,tetouan,51
1060,college MOHAMED ZARKTOUNI,avenue kenitra  TETOUAN,Tétouan,Tétouan,Tanger-Tetouan-Al Hoceima,collegial,tetouan,tetouan,51
1061,college OMAR IBN ABDELAZIZ,RUE KABUL  TETOUAN,Tétouan,Tétouan,Tanger-Tetouan-Al Hoceima,collegial,tetouan,tetouan,51
1062,college ALLAL IBN ABDELLAH,AV LES FAR TETOUAN,Tétouan,Tétouan,Tanger-Tetouan-Al Hoceima,collegial,tetouan,tetouan,51
1063,college MOULAY AL HASSAN,HAY MOULAY HASSAN SANIATE RMEL  TETOUAN,Tétouan,Tétouan,Tanger-Tetouan-Al Hoceima,collegial,tetouan,tetouan,51
1064,COLLEGE AHMED RADI SLAOUI,RUE AHMED AGZOUL,Tétouan,Tétouan,Tanger-Tetouan-Al Hoceima,collegial,tetouan,tetouan,51
1065,COLLEGE AL QODS,Rue Taza Mhanech  II    TETOUAN,Tétouan,Tétouan,Tanger-Tetouan-Al Hoceima,collegial,tetouan,tetouan,51
1066,COLLEGE 20 AOUT,HAY COELMA ROUTE DE OUAD LAOU  TETOUAN,Tétouan,Tétouan,Tanger-Tetouan-Al Hoceima,collegial,tetouan,tetouan,51
1067,COLLEGE FKHIH AL MOURIR,TOUILA HAOUMAT BOUJARAH  TETOUAN,Tétouan,Tétouan,Tanger-Tetouan-Al Hoceima,collegial,tetouan,tetouan,51
1068,COLLEGE 6 NOVEMBRE,rue moulay al hassan ben al mahdi touibla tetouan,Tétouan,Tétouan,Tanger-Tetouan-Al Hoceima,collegial,tetouan,tetouan,51
1069,COLLEGE AL FAKIH AHMED AL HADDAD,oued daraa college al fakih ahmed al haddad,Tétouan,Tétouan,Tanger-Tetouan-Al Hoceima,collegial,tetouan,tetouan,51
1070,COLLEGE ANOUAL,Rue maoulaye el abasse  CARTIER SCOLAIRE  TETOUAN,Tétouan,Tétouan,Tanger-Tetouan-Al Hoceima,collegial,tetouan,tetouan,51
1071,COLLEGE IBN SINA,SIDI IDRISS AV HASSAN II,Tétouan,Tétouan,Tanger-Tetouan-Al Hoceima,collegial,tetouan,tetouan,51
1072,COLLEGE ABI BAKR RAZI,HOPITAL ESPAGNOL  TETOUAN ,Tétouan,Tétouan,Tanger-Tetouan-Al Hoceima,collegial,tetouan,tetouan,51
1073,COLLEGE FAKIH AHMED IBN TAOUIT,HAY SLAOUI  COMMUNE AL AZHAR  TETOUAN,Tétouan,Tétouan,Tanger-Tetouan-Al Hoceima,collegial,tetouan,tetouan,51
1074,COLLEGE AL ANDALOUSS,HAY EL BAHROURI SIDI TALHA C AL AZHAR,Tétouan,Tétouan,Tanger-Tetouan-Al Hoceima,collegial,tetouan,tetouan,51
1075,COLLEGE AHMED RACHIDI,AV JEBEL TIDHghIN,Tétouan,Tétouan,Tanger-Tetouan-Al Hoceima,collegial,tetouan,tetouan,51
1076,COLLEGE ZOBAIR IBNO LAOUAM,QUARTIER NAKATA,Tétouan,Tétouan,Tanger-Tetouan-Al Hoceima,collegial,tetouan,tetouan,51
1077,college IBN LBAITAR,QUARTIER AIN MELLOUL,Tétouan,Tétouan,Tanger-Tetouan-Al Hoceima,collegial,tetouan,tetouan,51
1078,COLLEGE MOHAMED ABID AL JABIRI,HAY TWIBLA,Tétouan,Tétouan,Tanger-Tetouan-Al Hoceima,collegial,tetouan,tetouan,51
1079,COLLEGE SAAD IBN ABI OUAKASS,HAY KOELMA,Tétouan,Tétouan,Tanger-Tetouan-Al Hoceima,collegial,tetouan,tetouan,51
1080,COLLEGE EL FARAHIDI,AV RAYHAN.............. JBEL DERSSA ,Tétouan,Tétouan,Tanger-Tetouan-Al Hoceima,collegial,tetouan,tetouan,51
1081,COLLEGE AHMED CHAOUQUI,BOUSSEMLAL TETOUAN,Tétouan,Tétouan,Tanger-Tetouan-Al Hoceima,collegial,tetouan,tetouan,51
1082,COLLEGE IBN HAMZA,COMMUNE AIN LAHSAN,Ain Lahsan,Tétouan,Tanger-Tetouan-Al Hoceima,collegial,tetouan,ain lahsan,53
1083,COLLEGE ALLAL LFASSI,COMMUNE AL KHARROUB,AL Kharroub,Tétouan,Tanger-Tetouan-Al Hoceima,collegial,tetouan,al kharroub,57
1084,Lycée collégial Ibn al Banna,commune bghaghza,Bghaghza,Tétouan,Tanger-Tetouan-Al Hoceima,collegial,tetouan,bghaghza,62
1085,COLLEGE ABDELLAH IBRAHIM,CR BNI HARCHEN,Bni Harchen,Tétouan,Tanger-Tetouan-Al Hoceima,collegial,tetouan,bni harchen,56
1086,COLLEGE MOUAAD BNOU JABAL,commun jbel lehbib,Jbel Lahbib,Tétouan,Tanger-Tetouan-Al Hoceima,collegial,tetouan,jbel lahbib,55
1087,Lycée collégial Moussa Ibn Noçaïr,commune bni idder,Bni Idder,Tétouan,Tanger-Tetouan-Al Hoceima,collegial,tetouan,bni idder,61
1088,COLLEGE ABDERRAHIM BOUABID,COMMUNE MALLLYINE,Mallalienne,Tétouan,Tanger-Tetouan-Al Hoceima,collegial,tetouan,mallalienne,58
