code_geo,collectivite,sexe,indicateur,valeur,fk_territoire,territoire_id,indicateur_id
115107.0,Cercle de Bou Ahmed,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Français,32.6,chefchaouen,29.0,105
115107.0,Cercle de Bou Ahmed,Ensemble,Niveau d'études dans l'enseignement général (%) - Aucun niveau d'études,48.0,chefchaouen,29.0,106
115107.0,Cercle de Bou Ahmed,Ensemble,Niveau d'études dans l'enseignement général (%) - Préscolaire,1.6,chefchaouen,29.0,108
115107.0,Cercle de Bou Ahmed,Ensemble,Niveau d'études dans l'enseignement général (%) - Primaire,30.2,chefchaouen,29.0,107
115107.0,Cercle de Bou Ahmed,Ensemble,Niveau d'études dans l'enseignement général (%) - Secondaire collégial,12.9,chefchaouen,29.0,109
115107.0,Cercle de Bou Ahmed,Ensemble,Niveau d'études dans l'enseignement général (%) - Secondaire qualifiant,3.7,chefchaouen,29.0,110
115107.0,Cercle de Bou Ahmed,Ensemble,Niveau d'études dans l'enseignement général (%) - Supérieur,3.6,chefchaouen,29.0,111
115107.0,Cercle de Bou Ahmed,Masculin,Taux de scolarisation des 6-11 ans en 2023/2024 (%),96.5,chefchaouen,29.0,115
115107.0,Cercle de Bou Ahmed,Masculin,Taux d'analphabétisme des 10 ans et plus (%),22.3,chefchaouen,29.0,113
115107.0,Cercle de Bou Ahmed,Masculin,Taux d'analphabétisme des 15 ans et plus (%),25.5,chefchaouen,29.0,114
115107.0,Cercle de Bou Ahmed,Masculin,Population alphabète de 10 ans et plus,17506.0,chefchaouen,29.0,112
115107.0,Cercle de Bou Ahmed,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Arabe,99.9,chefchaouen,29.0,104
115107.0,Cercle de Bou Ahmed,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Amazigh (Tifinagh),0.2,chefchaouen,29.0,102
115107.0,Cercle de Bou Ahmed,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Anglais,5.9,chefchaouen,29.0,103
115107.0,Cercle de Bou Ahmed,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Français,28.0,chefchaouen,29.0,105
115107.0,Cercle de Bou Ahmed,Masculin,Niveau d'études dans l'enseignement général (%) - Aucun niveau d'études,47.0,chefchaouen,29.0,106
115107.0,Cercle de Bou Ahmed,Masculin,Niveau d'études dans l'enseignement général (%) - Préscolaire,1.8,chefchaouen,29.0,108
115107.0,Cercle de Bou Ahmed,Masculin,Niveau d'études dans l'enseignement général (%) - Primaire,30.1,chefchaouen,29.0,107
115107.0,Cercle de Bou Ahmed,Masculin,Niveau d'études dans l'enseignement général (%) - Secondaire collégial,14.6,chefchaouen,29.0,109
115107.0,Cercle de Bou Ahmed,Masculin,Niveau d'études dans l'enseignement général (%) - Secondaire qualifiant,3.3,chefchaouen,29.0,110
115107.0,Cercle de Bou Ahmed,Masculin,Niveau d'études dans l'enseignement général (%) - Supérieur,3.2,chefchaouen,29.0,111
115107.0,Cercle de Bou Ahmed,Féminin,Taux de scolarisation des 6-11 ans en 2023/2024 (%),96.2,chefchaouen,29.0,115
115107.0,Cercle de Bou Ahmed,Féminin,Taux d'analphabétisme des 10 ans et plus (%),45.3,chefchaouen,29.0,113
115107.0,Cercle de Bou Ahmed,Féminin,Taux d'analphabétisme des 15 ans et plus (%),52.0,chefchaouen,29.0,114
115107.0,Cercle de Bou Ahmed,Féminin,Population alphabète de 10 ans et plus,11353.0,chefchaouen,29.0,112
115107.0,Cercle de Bou Ahmed,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Arabe,99.9,chefchaouen,29.0,104
115107.0,Cercle de Bou Ahmed,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Amazigh (Tifinagh),0.1,chefchaouen,29.0,102
115107.0,Cercle de Bou Ahmed,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Anglais,11.0,chefchaouen,29.0,103
115107.0,Cercle de Bou Ahmed,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Français,39.6,chefchaouen,29.0,105
115107.0,Cercle de Bou Ahmed,Féminin,Niveau d'études dans l'enseignement général (%) - Aucun niveau d'études,49.0,chefchaouen,29.0,106
115107.0,Cercle de Bou Ahmed,Féminin,Niveau d'études dans l'enseignement général (%) - Préscolaire,1.3,chefchaouen,29.0,108
115107.0,Cercle de Bou Ahmed,Féminin,Niveau d'études dans l'enseignement général (%) - Primaire,30.4,chefchaouen,29.0,107
115107.0,Cercle de Bou Ahmed,Féminin,Niveau d'études dans l'enseignement général (%) - Secondaire collégial,11.1,chefchaouen,29.0,109
115107.0,Cercle de Bou Ahmed,Féminin,Niveau d'études dans l'enseignement général (%) - Secondaire qualifiant,4.2,chefchaouen,29.0,110
115107.0,Cercle de Bou Ahmed,Féminin,Niveau d'études dans l'enseignement général (%) - Supérieur,4.0,chefchaouen,29.0,111
11510701.0,Commune de Bni Bouzra,Ensemble,Taux de scolarisation des 6-11 ans en 2023/2024 (%),95.5,chefchaouen,158.0,115
11510701.0,Commune de Bni Bouzra,Ensemble,Taux d'analphabétisme des 10 ans et plus (%),35.4,chefchaouen,158.0,113
11510701.0,Commune de Bni Bouzra,Ensemble,Taux d'analphabétisme des 15 ans et plus (%),40.5,chefchaouen,158.0,114
11510701.0,Commune de Bni Bouzra,Ensemble,Population alphabète de 10 ans et plus,8136.0,chefchaouen,158.0,112
11510701.0,Commune de Bni Bouzra,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Arabe,99.9,chefchaouen,158.0,104
11510701.0,Commune de Bni Bouzra,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Amazigh (Tifinagh),0.3,chefchaouen,158.0,102
11510701.0,Commune de Bni Bouzra,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Anglais,7.5,chefchaouen,158.0,103
11510701.0,Commune de Bni Bouzra,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Français,36.7,chefchaouen,158.0,105
11510701.0,Commune de Bni Bouzra,Ensemble,Niveau d'études dans l'enseignement général (%) - Aucun niveau d'études,53.0,chefchaouen,158.0,106
11510701.0,Commune de Bni Bouzra,Ensemble,Niveau d'études dans l'enseignement général (%) - Préscolaire,1.8,chefchaouen,158.0,108
11510701.0,Commune de Bni Bouzra,Ensemble,Niveau d'études dans l'enseignement général (%) - Primaire,29.2,chefchaouen,158.0,107
11510701.0,Commune de Bni Bouzra,Ensemble,Niveau d'études dans l'enseignement général (%) - Secondaire collégial,9.8,chefchaouen,158.0,109
11510701.0,Commune de Bni Bouzra,Ensemble,Niveau d'études dans l'enseignement général (%) - Secondaire qualifiant,3.3,chefchaouen,158.0,110
11510701.0,Commune de Bni Bouzra,Ensemble,Niveau d'études dans l'enseignement général (%) - Supérieur,2.9,chefchaouen,158.0,111
11510701.0,Commune de Bni Bouzra,Masculin,Taux de scolarisation des 6-11 ans en 2023/2024 (%),96.0,chefchaouen,158.0,115
11510701.0,Commune de Bni Bouzra,Masculin,Taux d'analphabétisme des 10 ans et plus (%),22.2,chefchaouen,158.0,113
11510701.0,Commune de Bni Bouzra,Masculin,Taux d'analphabétisme des 15 ans et plus (%),25.3,chefchaouen,158.0,114
11510701.0,Commune de Bni Bouzra,Masculin,Population alphabète de 10 ans et plus,4904.0,chefchaouen,158.0,112
11510701.0,Commune de Bni Bouzra,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Arabe,99.9,chefchaouen,158.0,104
11510701.0,Commune de Bni Bouzra,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Amazigh (Tifinagh),0.2,chefchaouen,158.0,102
11510701.0,Commune de Bni Bouzra,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Anglais,6.2,chefchaouen,158.0,103
11510701.0,Commune de Bni Bouzra,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Français,31.0,chefchaouen,158.0,105
11510701.0,Commune de Bni Bouzra,Masculin,Niveau d'études dans l'enseignement général (%) - Aucun niveau d'études,54.2,chefchaouen,158.0,106
11510701.0,Commune de Bni Bouzra,Masculin,Niveau d'études dans l'enseignement général (%) - Préscolaire,2.4,chefchaouen,158.0,108
11510701.0,Commune de Bni Bouzra,Masculin,Niveau d'études dans l'enseignement général (%) - Primaire,27.1,chefchaouen,158.0,107
11510701.0,Commune de Bni Bouzra,Masculin,Niveau d'études dans l'enseignement général (%) - Secondaire collégial,10.5,chefchaouen,158.0,109
11510701.0,Commune de Bni Bouzra,Masculin,Niveau d'études dans l'enseignement général (%) - Secondaire qualifiant,3.2,chefchaouen,158.0,110
11510701.0,Commune de Bni Bouzra,Masculin,Niveau d'études dans l'enseignement général (%) - Supérieur,2.6,chefchaouen,158.0,111
11510701.0,Commune de Bni Bouzra,Féminin,Taux de scolarisation des 6-11 ans en 2023/2024 (%),94.9,chefchaouen,158.0,115
11510701.0,Commune de Bni Bouzra,Féminin,Taux d'analphabétisme des 10 ans et plus (%),48.6,chefchaouen,158.0,113
11510701.0,Commune de Bni Bouzra,Féminin,Taux d'analphabétisme des 15 ans et plus (%),55.6,chefchaouen,158.0,114
11510701.0,Commune de Bni Bouzra,Féminin,Population alphabète de 10 ans et plus,3232.0,chefchaouen,158.0,112
11510701.0,Commune de Bni Bouzra,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Arabe,99.8,chefchaouen,158.0,104
11510701.0,Commune de Bni Bouzra,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Amazigh (Tifinagh),0.5,chefchaouen,158.0,102
11510701.0,Commune de Bni Bouzra,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Anglais,9.3,chefchaouen,158.0,103
11510701.0,Commune de Bni Bouzra,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Français,45.4,chefchaouen,158.0,105
11510701.0,Commune de Bni Bouzra,Féminin,Niveau d'études dans l'enseignement général (%) - Aucun niveau d'études,51.8,chefchaouen,158.0,106
11510701.0,Commune de Bni Bouzra,Féminin,Niveau d'études dans l'enseignement général (%) - Préscolaire,1.2,chefchaouen,158.0,108
11510701.0,Commune de Bni Bouzra,Féminin,Niveau d'études dans l'enseignement général (%) - Primaire,31.2,chefchaouen,158.0,107
11510701.0,Commune de Bni Bouzra,Féminin,Niveau d'études dans l'enseignement général (%) - Secondaire collégial,9.2,chefchaouen,158.0,109
11510701.0,Commune de Bni Bouzra,Féminin,Niveau d'études dans l'enseignement général (%) - Secondaire qualifiant,3.4,chefchaouen,158.0,110
11510701.0,Commune de Bni Bouzra,Féminin,Niveau d'études dans l'enseignement général (%) - Supérieur,3.2,chefchaouen,158.0,111
11510707.0,Commune de Steha,Ensemble,Taux de scolarisation des 6-11 ans en 2023/2024 (%),95.1,chefchaouen,159.0,115
11510707.0,Commune de Steha,Ensemble,Taux d'analphabétisme des 10 ans et plus (%),32.3,chefchaouen,159.0,113
11510707.0,Commune de Steha,Ensemble,Taux d'analphabétisme des 15 ans et plus (%),36.9,chefchaouen,159.0,114
11510707.0,Commune de Steha,Ensemble,Population alphabète de 10 ans et plus,5926.0,chefchaouen,159.0,112
11510707.0,Commune de Steha,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Arabe,99.8,chefchaouen,159.0,104
11510707.0,Commune de Steha,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Amazigh (Tifinagh),0.2,chefchaouen,159.0,102
11510707.0,Commune de Steha,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Anglais,9.9,chefchaouen,159.0,103
11510707.0,Commune de Steha,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Français,32.8,chefchaouen,159.0,105
11510707.0,Commune de Steha,Ensemble,Niveau d'études dans l'enseignement général (%) - Aucun niveau d'études,47.7,chefchaouen,159.0,106
11510707.0,Commune de Steha,Ensemble,Niveau d'études dans l'enseignement général (%) - Préscolaire,0.6,chefchaouen,159.0,108
11510707.0,Commune de Steha,Ensemble,Niveau d'études dans l'enseignement général (%) - Primaire,28.1,chefchaouen,159.0,107
11510707.0,Commune de Steha,Ensemble,Niveau d'études dans l'enseignement général (%) - Secondaire collégial,13.7,chefchaouen,159.0,109
11510707.0,Commune de Steha,Ensemble,Niveau d'études dans l'enseignement général (%) - Secondaire qualifiant,4.1,chefchaouen,159.0,110
11510707.0,Commune de Steha,Ensemble,Niveau d'études dans l'enseignement général (%) - Supérieur,5.7,chefchaouen,159.0,111
11510707.0,Commune de Steha,Masculin,Taux de scolarisation des 6-11 ans en 2023/2024 (%),95.0,chefchaouen,159.0,115
11510707.0,Commune de Steha,Masculin,Taux d'analphabétisme des 10 ans et plus (%),20.3,chefchaouen,159.0,113
11510707.0,Commune de Steha,Masculin,Taux d'analphabétisme des 15 ans et plus (%),23.3,chefchaouen,159.0,114
11510707.0,Commune de Steha,Masculin,Population alphabète de 10 ans et plus,3709.0,chefchaouen,159.0,112
11510707.0,Commune de Steha,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Arabe,99.8,chefchaouen,159.0,104
11510707.0,Commune de Steha,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Amazigh (Tifinagh),0.3,chefchaouen,159.0,102
11510707.0,Commune de Steha,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Anglais,7.4,chefchaouen,159.0,103
11510707.0,Commune de Steha,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Français,28.5,chefchaouen,159.0,105
11510707.0,Commune de Steha,Masculin,Niveau d'études dans l'enseignement général (%) - Aucun niveau d'études,45.8,chefchaouen,159.0,106
11510707.0,Commune de Steha,Masculin,Niveau d'études dans l'enseignement général (%) - Préscolaire,0.8,chefchaouen,159.0,108
11510707.0,Commune de Steha,Masculin,Niveau d'études dans l'enseignement général (%) - Primaire,28.6,chefchaouen,159.0,107
11510707.0,Commune de Steha,Masculin,Niveau d'études dans l'enseignement général (%) - Secondaire collégial,16.3,chefchaouen,159.0,109
11510707.0,Commune de Steha,Masculin,Niveau d'études dans l'enseignement général (%) - Secondaire qualifiant,3.3,chefchaouen,159.0,110
11510707.0,Commune de Steha,Masculin,Niveau d'études dans l'enseignement général (%) - Supérieur,5.3,chefchaouen,159.0,111
11510707.0,Commune de Steha,Féminin,Taux de scolarisation des 6-11 ans en 2023/2024 (%),95.3,chefchaouen,159.0,115
11510707.0,Commune de Steha,Féminin,Taux d'analphabétisme des 10 ans et plus (%),46.0,chefchaouen,159.0,113
11510707.0,Commune de Steha,Féminin,Taux d'analphabétisme des 15 ans et plus (%),52.4,chefchaouen,159.0,114
11510707.0,Commune de Steha,Féminin,Population alphabète de 10 ans et plus,2217.0,chefchaouen,159.0,112
11510707.0,Commune de Steha,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Arabe,99.8,chefchaouen,159.0,104
11510707.0,Commune de Steha,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Amazigh (Tifinagh),0.0,chefchaouen,159.0,102
11510707.0,Commune de Steha,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Anglais,14.0,chefchaouen,159.0,103
11510707.0,Commune de Steha,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Français,40.1,chefchaouen,159.0,105
11510707.0,Commune de Steha,Féminin,Niveau d'études dans l'enseignement général (%) - Aucun niveau d'études,50.0,chefchaouen,159.0,106
11510707.0,Commune de Steha,Féminin,Niveau d'études dans l'enseignement général (%) - Préscolaire,0.4,chefchaouen,159.0,108
11510707.0,Commune de Steha,Féminin,Niveau d'études dans l'enseignement général (%) - Primaire,27.6,chefchaouen,159.0,107
11510707.0,Commune de Steha,Féminin,Niveau d'études dans l'enseignement général (%) - Secondaire collégial,10.7,chefchaouen,159.0,109
11510707.0,Commune de Steha,Féminin,Niveau d'études dans l'enseignement général (%) - Secondaire qualifiant,5.0,chefchaouen,159.0,110
11510707.0,Commune de Steha,Féminin,Niveau d'études dans l'enseignement général (%) - Supérieur,6.2,chefchaouen,159.0,111
11510713.0,Commune de Tizgane,Ensemble,Taux de scolarisation des 6-11 ans en 2023/2024 (%),96.6,chefchaouen,160.0,115
11510713.0,Commune de Tizgane,Ensemble,Taux d'analphabétisme des 10 ans et plus (%),32.6,chefchaouen,160.0,113
11510713.0,Commune de Tizgane,Ensemble,Taux d'analphabétisme des 15 ans et plus (%),37.6,chefchaouen,160.0,114
11510713.0,Commune de Tizgane,Ensemble,Population alphabète de 10 ans et plus,6637.0,chefchaouen,160.0,112
11510713.0,Commune de Tizgane,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Arabe,100.0,chefchaouen,160.0,104
11510713.0,Commune de Tizgane,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Amazigh (Tifinagh),0.0,chefchaouen,160.0,102
11510713.0,Commune de Tizgane,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Anglais,9.9,chefchaouen,160.0,103
11510713.0,Commune de Tizgane,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Français,42.7,chefchaouen,160.0,105
11510713.0,Commune de Tizgane,Ensemble,Niveau d'études dans l'enseignement général (%) - Aucun niveau d'études,44.5,chefchaouen,160.0,106
11510713.0,Commune de Tizgane,Ensemble,Niveau d'études dans l'enseignement général (%) - Préscolaire,1.8,chefchaouen,160.0,108
11510713.0,Commune de Tizgane,Ensemble,Niveau d'études dans l'enseignement général (%) - Primaire,31.4,chefchaouen,160.0,107
11510713.0,Commune de Tizgane,Ensemble,Niveau d'études dans l'enseignement général (%) - Secondaire collégial,13.8,chefchaouen,160.0,109
11510713.0,Commune de Tizgane,Ensemble,Niveau d'études dans l'enseignement général (%) - Secondaire qualifiant,4.7,chefchaouen,160.0,110
11510713.0,Commune de Tizgane,Ensemble,Niveau d'études dans l'enseignement général (%) - Supérieur,3.9,chefchaouen,160.0,111
11510713.0,Commune de Tizgane,Masculin,Taux de scolarisation des 6-11 ans en 2023/2024 (%),96.9,chefchaouen,160.0,115
11510713.0,Commune de Tizgane,Masculin,Taux d'analphabétisme des 10 ans et plus (%),22.6,chefchaouen,160.0,113
11510713.0,Commune de Tizgane,Masculin,Taux d'analphabétisme des 15 ans et plus (%),25.8,chefchaouen,160.0,114
11510713.0,Commune de Tizgane,Masculin,Population alphabète de 10 ans et plus,3902.0,chefchaouen,160.0,112
11510713.0,Commune de Tizgane,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Arabe,100.0,chefchaouen,160.0,104
11510713.0,Commune de Tizgane,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Amazigh (Tifinagh),0.0,chefchaouen,160.0,102
11510713.0,Commune de Tizgane,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Anglais,6.3,chefchaouen,160.0,103
11510713.0,Commune de Tizgane,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Français,36.9,chefchaouen,160.0,105
11510713.0,Commune de Tizgane,Masculin,Niveau d'études dans l'enseignement général (%) - Aucun niveau d'études,42.9,chefchaouen,160.0,106
11510713.0,Commune de Tizgane,Masculin,Niveau d'études dans l'enseignement général (%) - Préscolaire,1.8,chefchaouen,160.0,108
11510713.0,Commune de Tizgane,Masculin,Niveau d'études dans l'enseignement général (%) - Primaire,32.3,chefchaouen,160.0,107
11510713.0,Commune de Tizgane,Masculin,Niveau d'études dans l'enseignement général (%) - Secondaire collégial,15.3,chefchaouen,160.0,109
11510713.0,Commune de Tizgane,Masculin,Niveau d'études dans l'enseignement général (%) - Secondaire qualifiant,4.2,chefchaouen,160.0,110
11510713.0,Commune de Tizgane,Masculin,Niveau d'études dans l'enseignement général (%) - Supérieur,3.4,chefchaouen,160.0,111
11510713.0,Commune de Tizgane,Féminin,Taux de scolarisation des 6-11 ans en 2023/2024 (%),96.3,chefchaouen,160.0,115
11510713.0,Commune de Tizgane,Féminin,Taux d'analphabétisme des 10 ans et plus (%),43.1,chefchaouen,160.0,113
11510713.0,Commune de Tizgane,Féminin,Taux d'analphabétisme des 15 ans et plus (%),49.9,chefchaouen,160.0,114
11510713.0,Commune de Tizgane,Féminin,Population alphabète de 10 ans et plus,2734.0,chefchaouen,160.0,112
11510713.0,Commune de Tizgane,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Arabe,100.0,chefchaouen,160.0,104
11510713.0,Commune de Tizgane,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Amazigh (Tifinagh),0.0,chefchaouen,160.0,102
11510713.0,Commune de Tizgane,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Anglais,14.9,chefchaouen,160.0,103
11510713.0,Commune de Tizgane,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Français,51.0,chefchaouen,160.0,105
11510713.0,Commune de Tizgane,Féminin,Niveau d'études dans l'enseignement général (%) - Aucun niveau d'études,46.1,chefchaouen,160.0,106
11510713.0,Commune de Tizgane,Féminin,Niveau d'études dans l'enseignement général (%) - Préscolaire,1.8,chefchaouen,160.0,108
11510713.0,Commune de Tizgane,Féminin,Niveau d'études dans l'enseignement général (%) - Primaire,30.4,chefchaouen,160.0,107
11510713.0,Commune de Tizgane,Féminin,Niveau d'études dans l'enseignement général (%) - Secondaire collégial,12.3,chefchaouen,160.0,109
11510713.0,Commune de Tizgane,Féminin,Niveau d'études dans l'enseignement général (%) - Secondaire qualifiant,5.2,chefchaouen,160.0,110
11510713.0,Commune de Tizgane,Féminin,Niveau d'études dans l'enseignement général (%) - Supérieur,4.3,chefchaouen,160.0,111
11510711.0,Commune de Tassift,Ensemble,Taux de scolarisation des 6-11 ans en 2023/2024 (%),98.1,chefchaouen,161.0,115
11510711.0,Commune de Tassift,Ensemble,Taux d'analphabétisme des 10 ans et plus (%),33.6,chefchaouen,161.0,113
11510711.0,Commune de Tassift,Ensemble,Taux d'analphabétisme des 15 ans et plus (%),38.3,chefchaouen,161.0,114
11510711.0,Commune de Tassift,Ensemble,Population alphabète de 10 ans et plus,3627.0,chefchaouen,161.0,112
11510711.0,Commune de Tassift,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Arabe,99.9,chefchaouen,161.0,104
11510711.0,Commune de Tassift,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Amazigh (Tifinagh),0.1,chefchaouen,161.0,102
11510711.0,Commune de Tassift,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Anglais,3.6,chefchaouen,161.0,103
11510711.0,Commune de Tassift,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Français,14.1,chefchaouen,161.0,105
11510711.0,Commune de Tassift,Ensemble,Niveau d'études dans l'enseignement général (%) - Aucun niveau d'études,48.3,chefchaouen,161.0,106
11510711.0,Commune de Tassift,Ensemble,Niveau d'études dans l'enseignement général (%) - Préscolaire,3.0,chefchaouen,161.0,108
11510711.0,Commune de Tassift,Ensemble,Niveau d'études dans l'enseignement général (%) - Primaire,33.6,chefchaouen,161.0,107
11510711.0,Commune de Tassift,Ensemble,Niveau d'études dans l'enseignement général (%) - Secondaire collégial,10.5,chefchaouen,161.0,109
11510711.0,Commune de Tassift,Ensemble,Niveau d'études dans l'enseignement général (%) - Secondaire qualifiant,2.7,chefchaouen,161.0,110
11510711.0,Commune de Tassift,Ensemble,Niveau d'études dans l'enseignement général (%) - Supérieur,1.9,chefchaouen,161.0,111
11510711.0,Commune de Tassift,Masculin,Taux de scolarisation des 6-11 ans en 2023/2024 (%),97.7,chefchaouen,161.0,115
11510711.0,Commune de Tassift,Masculin,Taux d'analphabétisme des 10 ans et plus (%),22.5,chefchaouen,161.0,113
11510711.0,Commune de Tassift,Masculin,Taux d'analphabétisme des 15 ans et plus (%),25.6,chefchaouen,161.0,114
11510711.0,Commune de Tassift,Masculin,Population alphabète de 10 ans et plus,2219.0,chefchaouen,161.0,112
11510711.0,Commune de Tassift,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Arabe,99.9,chefchaouen,161.0,104
11510711.0,Commune de Tassift,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Amazigh (Tifinagh),0.1,chefchaouen,161.0,102
11510711.0,Commune de Tassift,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Anglais,2.3,chefchaouen,161.0,103
11510711.0,Commune de Tassift,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Français,11.9,chefchaouen,161.0,105
11510711.0,Commune de Tassift,Masculin,Niveau d'études dans l'enseignement général (%) - Aucun niveau d'études,48.6,chefchaouen,161.0,106
11510711.0,Commune de Tassift,Masculin,Niveau d'études dans l'enseignement général (%) - Préscolaire,3.0,chefchaouen,161.0,108
11510711.0,Commune de Tassift,Masculin,Niveau d'études dans l'enseignement général (%) - Primaire,32.1,chefchaouen,161.0,107
11510711.0,Commune de Tassift,Masculin,Niveau d'études dans l'enseignement général (%) - Secondaire collégial,12.6,chefchaouen,161.0,109
11510711.0,Commune de Tassift,Masculin,Niveau d'études dans l'enseignement général (%) - Secondaire qualifiant,2.2,chefchaouen,161.0,110
11510711.0,Commune de Tassift,Masculin,Niveau d'études dans l'enseignement général (%) - Supérieur,1.4,chefchaouen,161.0,111
11510711.0,Commune de Tassift,Féminin,Taux de scolarisation des 6-11 ans en 2023/2024 (%),98.6,chefchaouen,161.0,115
11510711.0,Commune de Tassift,Féminin,Taux d'analphabétisme des 10 ans et plus (%),45.8,chefchaouen,161.0,113
11510711.0,Commune de Tassift,Féminin,Taux d'analphabétisme des 15 ans et plus (%),52.2,chefchaouen,161.0,114
11510711.0,Commune de Tassift,Féminin,Population alphabète de 10 ans et plus,1408.0,chefchaouen,161.0,112
11510711.0,Commune de Tassift,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Arabe,99.9,chefchaouen,161.0,104
11510711.0,Commune de Tassift,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Amazigh (Tifinagh),0.0,chefchaouen,161.0,102
11510711.0,Commune de Tassift,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Anglais,5.8,chefchaouen,161.0,103
11510711.0,Commune de Tassift,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Français,17.5,chefchaouen,161.0,105
11510711.0,Commune de Tassift,Féminin,Niveau d'études dans l'enseignement général (%) - Aucun niveau d'études,48.0,chefchaouen,161.0,106
11510711.0,Commune de Tassift,Féminin,Niveau d'études dans l'enseignement général (%) - Préscolaire,3.0,chefchaouen,161.0,108
11510711.0,Commune de Tassift,Féminin,Niveau d'études dans l'enseignement général (%) - Primaire,35.2,chefchaouen,161.0,107
