territoire_id,indicateur,valeur,indicateur_id
42,Mode de transport (%) - Transport informel,1.3,509
42,Mode de transport (%) - Animaux,0.6,510
42,Mode de transport (%) - Autre,0.5,511
42,Mode de transport (%) - Ne se déplace pas,15.7,512
43,Population sédentaire active occupée (15+),4657.0,500
43,Mode de transport (%) - À pieds,30.8,501
43,Mode de transport (%) - Motocycle/ Bicyclette,2.4,502
43,Mode de transport (%) - Voiture privée,3.9,503
43,Mode de transport (%) - Bus,5.4,504
43,Mode de transport (%) - Taxi,2.5,505
43,Mode de transport (%) - Transport de l'employeur / Etablissement,11.7,506
43,Mode de transport (%) - Train,0.1,507
43,Mode de transport (%) - Tram,0.0,508
43,Mode de transport (%) - Transport informel,3.5,509
43,Mode de transport (%) - Animaux,2.2,510
43,Mode de transport (%) - Autre,0.6,511
43,Mode de transport (%) - Ne se déplace pas,36.9,512
44,Population sédentaire active occupée (15+),1719.0,500
44,Mode de transport (%) - À pieds,55.8,501
44,Mode de transport (%) - Motocycle/ Bicyclette,3.4,502
44,Mode de transport (%) - Voiture privée,2.0,503
44,Mode de transport (%) - Bus,0.9,504
44,Mode de transport (%) - Taxi,9.1,505
44,Mode de transport (%) - Transport de l'employeur / Etablissement,3.7,506
44,Mode de transport (%) - Train,0.1,507
44,Mode de transport (%) - Tram,0.0,508
44,Mode de transport (%) - Transport informel,14.5,509
44,Mode de transport (%) - Animaux,3.7,510
44,Mode de transport (%) - Autre,0.1,511
44,Mode de transport (%) - Ne se déplace pas,6.7,512
45,Population sédentaire active occupée (15+),3408.0,500
45,Mode de transport (%) - À pieds,47.2,501
45,Mode de transport (%) - Motocycle/ Bicyclette,2.3,502
45,Mode de transport (%) - Voiture privée,4.9,503
45,Mode de transport (%) - Bus,6.0,504
45,Mode de transport (%) - Taxi,2.1,505
45,Mode de transport (%) - Transport de l'employeur / Etablissement,5.7,506
45,Mode de transport (%) - Train,0.0,507
45,Mode de transport (%) - Tram,0.0,508
45,Mode de transport (%) - Transport informel,11.4,509
45,Mode de transport (%) - Animaux,4.0,510
45,Mode de transport (%) - Autre,0.4,511
45,Mode de transport (%) - Ne se déplace pas,15.9,512
46,Population sédentaire active occupée (15+),15765.0,500
46,Mode de transport (%) - À pieds,55.9,501
46,Mode de transport (%) - Motocycle/ Bicyclette,5.4,502
46,Mode de transport (%) - Voiture privée,7.9,503
46,Mode de transport (%) - Bus,3.7,504
46,Mode de transport (%) - Taxi,14.4,505
46,Mode de transport (%) - Transport de l'employeur / Etablissement,6.1,506
46,Mode de transport (%) - Train,0.0,507
46,Mode de transport (%) - Tram,0.0,508
46,Mode de transport (%) - Transport informel,1.1,509
46,Mode de transport (%) - Animaux,0.1,510
46,Mode de transport (%) - Autre,0.3,511
46,Mode de transport (%) - Ne se déplace pas,5.1,512
47,Population sédentaire active occupée (15+),16061.0,500
47,Mode de transport (%) - À pieds,69.9,501
47,Mode de transport (%) - Motocycle/ Bicyclette,3.9,502
47,Mode de transport (%) - Voiture privée,6.7,503
47,Mode de transport (%) - Bus,1.7,504
47,Mode de transport (%) - Taxi,8.1,505
47,Mode de transport (%) - Transport de l'employeur / Etablissement,5.7,506
47,Mode de transport (%) - Train,0.1,507
47,Mode de transport (%) - Tram,0.0,508
47,Mode de transport (%) - Transport informel,0.2,509
47,Mode de transport (%) - Animaux,0.0,510
47,Mode de transport (%) - Autre,0.1,511
47,Mode de transport (%) - Ne se déplace pas,3.4,512
48,Population sédentaire active occupée (15+),24864.0,500
48,Mode de transport (%) - À pieds,45.0,501
48,Mode de transport (%) - Motocycle/ Bicyclette,7.6,502
48,Mode de transport (%) - Voiture privée,15.7,503
48,Mode de transport (%) - Bus,2.7,504
48,Mode de transport (%) - Taxi,13.2,505
48,Mode de transport (%) - Transport de l'employeur / Etablissement,9.2,506
48,Mode de transport (%) - Train,0.1,507
48,Mode de transport (%) - Tram,0.0,508
48,Mode de transport (%) - Transport informel,0.4,509
48,Mode de transport (%) - Animaux,0.1,510
48,Mode de transport (%) - Autre,0.4,511
48,Mode de transport (%) - Ne se déplace pas,5.7,512
49,Population sédentaire active occupée (15+),1455.0,500
49,Mode de transport (%) - À pieds,41.6,501
49,Mode de transport (%) - Motocycle/ Bicyclette,22.9,502
49,Mode de transport (%) - Voiture privée,6.9,503
49,Mode de transport (%) - Bus,0.7,504
49,Mode de transport (%) - Taxi,7.5,505
49,Mode de transport (%) - Transport de l'employeur / Etablissement,2.5,506
49,Mode de transport (%) - Train,0.0,507
49,Mode de transport (%) - Tram,0.0,508
49,Mode de transport (%) - Transport informel,11.8,509
49,Mode de transport (%) - Animaux,0.1,510
49,Mode de transport (%) - Autre,0.5,511
49,Mode de transport (%) - Ne se déplace pas,5.4,512
50,Population sédentaire active occupée (15+),775.0,500
50,Mode de transport (%) - À pieds,59.7,501
50,Mode de transport (%) - Motocycle/ Bicyclette,9.9,502
50,Mode de transport (%) - Voiture privée,4.5,503
50,Mode de transport (%) - Bus,0.5,504
50,Mode de transport (%) - Taxi,13.0,505
50,Mode de transport (%) - Transport de l'employeur / Etablissement,0.8,506
50,Mode de transport (%) - Train,0.0,507
50,Mode de transport (%) - Tram,0.0,508
50,Mode de transport (%) - Transport informel,0.3,509
50,Mode de transport (%) - Animaux,0.1,510
50,Mode de transport (%) - Autre,0.0,511
50,Mode de transport (%) - Ne se déplace pas,11.1,512
51,Population sédentaire active occupée (15+),108883.0,500
51,Mode de transport (%) - À pieds,43.0,501
51,Mode de transport (%) - Motocycle/ Bicyclette,2.1,502
51,Mode de transport (%) - Voiture privée,15.4,503
51,Mode de transport (%) - Bus,9.3,504
51,Mode de transport (%) - Taxi,14.4,505
51,Mode de transport (%) - Transport de l'employeur / Etablissement,9.2,506
51,Mode de transport (%) - Train,0.1,507
51,Mode de transport (%) - Tram,0.0,508
51,Mode de transport (%) - Transport informel,0.7,509
51,Mode de transport (%) - Animaux,0.0,510
51,Mode de transport (%) - Autre,0.4,511
51,Mode de transport (%) - Ne se déplace pas,5.4,512
52,Population sédentaire active occupée (15+),2373.0,500
52,Mode de transport (%) - À pieds,50.8,501
52,Mode de transport (%) - Motocycle/ Bicyclette,13.8,502
52,Mode de transport (%) - Voiture privée,10.9,503
52,Mode de transport (%) - Bus,3.1,504
52,Mode de transport (%) - Taxi,4.2,505
52,Mode de transport (%) - Transport de l'employeur / Etablissement,1.2,506
52,Mode de transport (%) - Train,0.0,507
52,Mode de transport (%) - Tram,0.0,508
52,Mode de transport (%) - Transport informel,1.7,509
52,Mode de transport (%) - Animaux,0.5,510
52,Mode de transport (%) - Autre,0.7,511
52,Mode de transport (%) - Ne se déplace pas,13.0,512
53,Population sédentaire active occupée (15+),1888.0,500
53,Mode de transport (%) - À pieds,36.4,501
53,Mode de transport (%) - Motocycle/ Bicyclette,1.8,502
53,Mode de transport (%) - Voiture privée,2.3,503
53,Mode de transport (%) - Bus,3.9,504
53,Mode de transport (%) - Taxi,9.5,505
53,Mode de transport (%) - Transport de l'employeur / Etablissement,2.3,506
53,Mode de transport (%) - Train,0.1,507
53,Mode de transport (%) - Tram,0.0,508
53,Mode de transport (%) - Transport informel,10.1,509
53,Mode de transport (%) - Animaux,0.4,510
53,Mode de transport (%) - Autre,0.3,511
53,Mode de transport (%) - Ne se déplace pas,33.1,512
54,Population sédentaire active occupée (15+),2176.0,500
54,Mode de transport (%) - À pieds,47.2,501
54,Mode de transport (%) - Motocycle/ Bicyclette,4.1,502
54,Mode de transport (%) - Voiture privée,2.9,503
54,Mode de transport (%) - Bus,10.3,504
54,Mode de transport (%) - Taxi,14.6,505
54,Mode de transport (%) - Transport de l'employeur / Etablissement,4.4,506
54,Mode de transport (%) - Train,0.0,507
54,Mode de transport (%) - Tram,0.0,508
54,Mode de transport (%) - Transport informel,0.2,509
54,Mode de transport (%) - Animaux,0.4,510
54,Mode de transport (%) - Autre,0.6,511
54,Mode de transport (%) - Ne se déplace pas,15.3,512
55,Population sédentaire active occupée (15+),1296.0,500
55,Mode de transport (%) - À pieds,69.5,501
55,Mode de transport (%) - Motocycle/ Bicyclette,1.1,502
55,Mode de transport (%) - Voiture privée,7.3,503
55,Mode de transport (%) - Bus,1.5,504
55,Mode de transport (%) - Taxi,0.5,505
